SCC.Lane.Deviation.2,VDS.Veh.Speed
1.389479041,0.028282432
1.38952291,0.031563018
1.389502645,0.036824163
1.389540434,0.045308612
1.389515877,0.053709149
1.389550447,0.065310515
1.389537334,0.073546894
1.389560938,0.084803335
1.389538646,0.098460868
1.389580011,0.114419706
1.389564037,0.132581457
1.389552236,0.152827322
1.389607549,0.174945205
1.389607668,0.198831528
1.389610171,0.224391937
1.389672637,0.251532108
1.389672041,0.280157715
1.389668703,0.309977502
1.38972342,0.340606809
1.389713526,0.371996611
1.389700294,0.404083997
1.389744282,0.436807543
1.38972342,0.470106512
1.389759541,0.503921092
1.389730692,0.538192332
1.389759064,0.572862387
1.389784098,0.607874632
1.389744997,0.643173933
1.389764309,0.678706646
1.389781356,0.714420736
1.389796615,0.750266075
1.389810801,0.786194563
1.38976419,0.822160006
1.389780045,0.858118415
1.389798045,0.894028127
1.389818788,0.929850101
1.389781833,0.96554786
1.389809489,1.001087785
1.38984108,1.036439538
1.389815807,1.071576595
1.3898561,1.106476784
1.389839649,1.141123652
1.389888883,1.175512552
1.389882803,1.209643841
1.389886618,1.243517756
1.389898062,1.277134776
1.389974594,1.310494304
1.389990926,1.343595982
1.390004992,1.376439691
1.390014768,1.409024954
1.390018702,1.441351295
1.38995564,1.473418593
1.389948726,1.505226016
1.389877915,1.536773324
1.389807105,1.568060398
1.389739513,1.599086881
1.389678001,1.629852295
1.389563322,1.660356522
1.389517546,1.690599799
1.389418483,1.720581889
1.389386773,1.750303149
1.389359117,1.779763699
1.389271736,1.808964372
1.389243841,1.837906718
1.389150381,1.859445214
1.389111161,1.895024419
1.389118791,1.923204064
1.389004707,1.951134443
1.3889364,1.978818417
1.388798237,2.006258965
1.388714433,2.033459425
1.388626456,2.060423136
1.388475537,2.087153912
1.388384819,2.11365509
1.388232589,2.139930964
1.38808012,2.165985346
1.387928724,2.191822052
1.387718797,2.217445612
1.387574434,2.242860556
1.38737607,2.268071413
1.387188077,2.293082476
1.387013316,2.317898512
1.386854291,2.34252429
1.386712193,2.366964102
1.386586428,2.391222477
1.386474013,2.415302277
1.38637054,2.4392066
1.386209488,2.462939024
1.386106491,2.486501932
1.385994673,2.509921789
1.385929823,2.533231258
1.385786653,2.556451797
1.385624409,2.579596758
1.385504365,2.602676153
1.385367036,2.625695944
1.385215282,2.648661137
1.385053515,2.671577215
1.38488543,2.694448948
1.384715319,2.717282534
1.384545922,2.740084887
1.384379387,2.762864351
1.384217024,2.785630941
1.384058475,2.808396339
1.383903265,2.831189871
1.383749962,2.854143143
1.383596539,2.877415419
1.383441567,2.901168108
1.383283973,2.925565958
1.383123279,2.950771093
1.382959843,2.976940393
1.382733703,3.004225016
1.382568359,3.032775164
1.38234365,3.062734604
1.382183313,3.094246149
1.381966949,3.127447844
1.381695867,3.162477016
1.381492734,3.199473858
1.381296515,3.238586426
1.381045461,3.279977322
1.380799174,3.323818922
1.380555511,3.370293856
1.380311489,3.419595242
1.380064726,3.471922398
1.379812598,3.527479887
1.379553437,3.556528568
1.379224777,3.556528568
1.379087687,3.601699829
1.379087687,3.7661798
1.378948331,3.856504917
1.378160596,3.932749748
1.3776443,4.012649536
1.377335191,4.09606266
