SCC.Lane.Deviation.2,VDS.Veh.Speed
0.208982125,0.000833612
0.208981842,0.000831423
0.208981693,0.000828657
0.208981663,0.000824587
0.208981693,0.000820769
0.208981708,0.000816991
0.208981603,0.000813996
0.208981425,0.000811239
0.208981305,0.000810949
0.208981171,0.000805836
0.208981231,0.000802395
0.208981276,0.000798939
0.208981305,0.000795827
0.20898129,0.000792373
0.208981276,0.000790938
0.209957793,0.000788673
0.209957778,0.000786966
0.209957749,0.00078441
0.209957734,0.000782375
0.209957674,0.000778326
0.209957644,0.000776112
0.209957525,0.000772986
0.209957287,0.000770489
0.209956974,0.000767717
0.209956631,0.000764791
0.209956259,0.000760779
0.209955946,0.000759064
0.209955588,0.000756475
0.20995523,0.000754376
0.209954932,0.00075353
0.209954694,0.000750023
0.20995456,0.000745724
0.209954455,0.000745361
0.209954306,0.000743738
0.209954187,0.000734781
0.209954157,0.00073388
0.209953755,0.000775449
0.209953398,0.000811802
0.209955752,0.000838964
0.20996055,0.000873348
0.209967434,0.000916136
0.20997645,0.000963854
0.209987864,0.001008756
0.210001677,0.00104693
0.210017502,0.001078031
0.21003437,0.001096904
0.210051477,0.001103945
0.21006757,0.001100665
0.210081443,0.001088052
0.210091993,0.001072044
0.21009846,0.001053217
0.210100353,0.001039695
0.210097671,0.001032256
0.210090816,0.001033604
0.210080639,0.001035797
0.210068077,0.001039221
0.210053921,0.001045994
0.210038826,0.001058047
0.210023656,0.00106669
0.210009277,0.001075152
0.20999606,0.00108207
0.210960999,0.001084388
0.210951239,0.001081131
0.210943326,0.00106982
0.210937187,0.001055735
0.210932389,0.001040836
0.210928708,0.001024263
0.210926116,0.001007909
0.210924417,0.000992774
0.210923463,0.000976801
0.210923329,0.000963015
0.210923731,0.000950951
0.210924655,0.000940825
0.210925967,0.000928846
0.210927814,0.000917385
0.210929811,0.00090754
0.210931867,0.000899609
0.210933924,0.000893888
0.210935861,0.000886768
0.210937724,0.000881191
0.210939363,0.000876038
0.210940748,0.000873417
0.210941896,0.000870593
0.21094273,0.000867228
0.210943386,0.000864876
0.210943773,0.000864482
0.210943818,0.000863992
0.210943699,0.000864147
0.21094352,0.00086097
0.210943267,0.000859502
0.210942939,0.00085832
0.210942522,0.000856525
0.210942119,0.000854454
0.210941643,0.000851797
0.210941151,0.000850715
0.210940659,0.000848378
0.210940212,0.000846099
0.210939825,0.000843035
0.210939452,0.000840008
0.21093905,0.000836708
0.210938692,0.000834435
0.21093832,0.00083212
0.210937962,0.000831174
0.210937575,0.000825505
0.211913899,0.000821805
0.21191369,0.000818767
0.211913496,0.000815863
0.211913377,0.000813181
0.211913347,0.00081008
0.211913332,0.000806944
0.211913407,0.000804091
0.211913496,0.000800074
0.211913586,0.000797491
0.21191363,0.000796174
0.211913705,0.000794947
0.211913854,0.000789321
0.211913913,0.000786518
0.211913899,0.000782172
0.211913779,0.000779348
0.211913556,0.000777231
0.211913362,0.000774221
0.211913168,0.00077146
0.211913034,0.000768099
0.211912841,0.000765518
0.211912692,0.000762161
0.211912528,0.000760104
0.211912304,0.000756474
0.211912006,0.0007534
0.211911723,0.000751546
0.211911485,0.000748013
0.211911336,0.000745053
0.211911187,0.000742055
0.211911112,0.000739416
0.211911082,0.000737568
0.211911052,0.00073607
0.211911142,0.000733616
0.211911216,0.000730419
0.21191135,0.000727877
0.21191147,0.000725214
0.211911604,0.000723523
0.211911663,0.000719042
0.211911738,0.000715658
0.211911619,0.000713945
0.211911425,0.00071146
0.211911157,0.000709075
0.211910933,0.00070679
0.211910725,0.000704783
0.211910561,0.000704783
0.211910486,0.000704444
0.211910442,0.000697975
0.211910322,0.027146161
0.21190998,0.030187597
0.211980328,0.014277706
0.212068051,0.003304211
0.212171987,0.00510717
0.212212697,0.00800232
0.212199464,0.006378069
0.21214518,0.002760136
0.212064147,0.000567713
0.211970761,0.002149652
0.212854013,0.002231499
0.212769791,0.001508378
0.212700412,0.001031312
0.212648198,0.001080043
0.212612271,0.001108892
0.212591216,0.001167477
0.212582752,0.001383039
0.212583929,0.001569387
0.212592319,0.001594468
0.212606579,0.001476325
0.212625682,0.001301322
0.212648615,0.001140723
0.21267426,0.001022481
0.21270141,0.000941201
0.212728903,0.000872825
0.212755889,0.00079457
0.212781727,0.000696262
0.212806016,0.000582246
0.212828383,0.000466324
0.212848619,0.000364715
0.212866575,0.000296519
0.212882161,0.000268707
0.212895423,0.000282094
0.21290639,0.00032184
0.212915093,0.000374029
0.212921634,0.000430532
0.212926164,0.000484743
0.212928966,0.000533664
0.212930143,0.000574545
0.212929964,0.000607352
0.212928668,0.000632273
0.212926432,0.000647829
0.212923557,0.000659378
0.21292007,0.00066442
0.212916285,0.000663563
0.212912261,0.000661763
0.212908119,0.000656128
0.212903962,0.000649508
0.212899894,0.000642701
0.21289596,0.000638824
0.212892264,0.000634744
0.212889045,0.00062894
0.21288614,0.00062621
0.212883577,0.000623178
0.212881416,0.000620628
0.212879568,0.000619147
0.212878048,0.000616357
0.212876856,0.000615219
0.212876365,0.000606972
0.212875172,0.000603338
0.212874025,0.000596037
0.21287325,0.000591006
0.21287246,0.000585938
0.212871894,0.000581145
0.212871492,0.000576124
0.212871358,0.000567641
0.212871507,0.000558246
0.212871686,0.000548359
0.212871879,0.000538139
0.212871954,0.000530669
0.212871879,0.00052394
0.21287176,0.000517303
0.212871641,0.000513106
0.212871552,0.000509158
0.212871477,0.000507927
0.213848025,0.000507208
0.213848263,0.000504845
0.21384874,0.000504847
0.213849381,0.000503247
0.213850215,0.000501248
0.21385105,0.000498126
0.213851854,0.000497314
0.21385251,0.000497528
0.21385318,0.000496105
0.213853762,0.000496907
0.213854283,0.000495351
0.21385482,0.000493986
0.213855207,0.000494088
0.21385549,0.000496676
0.213855773,0.000496745
0.213856086,0.000494065
0.213856399,0.000492411
0.213856608,0.000491323
0.213856652,0.00048913
0.213856533,0.000488662
0.213856339,0.000486918
0.213856071,0.000484726
0.213855848,0.000485134
0.213855565,0.000481382
0.213855326,0.000480268
0.213855088,0.000478998
0.21385479,0.000477672
0.213854551,0.000477184
0.213854358,0.000474645
0.213854283,0.000472666
0.213854119,0.000471411
0.213853955,0.000469505
0.213853851,0.000469601
0.213853687,0.000466827
0.213853598,0.00046586
0.213853508,0.000463977
0.213853315,0.00046131
0.213853061,0.000459752
0.213852778,0.000457632
0.213852569,0.000455074
0.213852346,0.000452764
0.213852093,0.000452132
0.213851854,0.000452349
0.213851765,0.000451121
0.213851675,0.000448789
0.21385166,0.000448085
0.21385169,0.000448372
0.21385172,0.00044665
0.213851869,0.000445663
0.213852048,0.000443323
0.213852242,0.000440403
0.213852346,0.000437699
0.213852346,0.000436973
0.213852122,0.000435646
0.213851884,0.000433244
0.213851705,0.00043133
0.213851452,0.000430151
0.213851213,0.000428993
0.21385099,0.000427222
0.213850811,0.000425001
0.213850617,0.000425359
0.213850409,0.000424337
0.213850275,0.000425001
0.213850245,0.000423156
0.213850319,0.000422674
0.213850424,0.000420737
0.213850573,0.00041817
0.213850662,0.000417616
0.213850662,0.000416479
0.213850603,0.000415299
0.213850543,0.000414094
0.213850468,0.000412414
0.213850453,0.000409976
0.213850468,0.00040823
0.213850394,0.000406166
0.213850275,0.00040469
0.213850141,0.000404425
0.213849962,0.000402746
0.213849828,0.000401973
0.213849664,0.000400548
0.213849574,0.000399761
0.21384944,0.000399568
0.213849366,0.000396896
0.213849217,0.000394316
0.213848978,0.000393212
0.213848725,0.00039074
0.214824975,0.000388181
0.214824662,0.000387749
0.214824349,0.000387866
0.214824155,0.000386003
0.214824006,0.0003843
0.214823887,0.000382965
0.214823842,0.000380792
0.214823768,0.00038062
0.214823678,0.000380281
0.214823723,0.000378611
0.214823768,0.000378853
0.214823842,0.000378436
0.214823946,0.000378248
0.21482417,0.000376309
0.214824364,0.00037022
0.214824438,0.000365038
0.2148242,0.000335195
0.214823902,0.000288152
0.214821637,0.000243273
0.21481663,0.000190567
0.214808837,0.000135325
0.214798003,8.53E-05
0.214784265,4.28E-05
0.214768335,1.14E-05
0.214751169,1.09E-05
0.214734048,2.14E-05
0.214717984,2.71E-05
0.214703962,1.78E-05
0.214692712,6.54E-06
0.214685306,2.39E-06
0.214682028,8.90E-06
0.214682519,2.72E-05
0.214685738,5.01E-05
0.2146907,7.60E-05
0.214696914,0.000145739
0.214703575,0.000239976
0.214708,0.000352543
0.214707792,0.000471702
0.214701653,0.000610764
0.214689255,0.000770045
0.214669734,0.000982328
0.214642242,0.001194944
0.214604557,0.001371475
0.214557052,0.001508543
0.214503095,0.001621241
0.214446679,0.001718892
0.214391038,0.001818851
0.214338496,0.001920336
0.214290068,0.002037927
0.214246556,0.00215824
0.214207783,0.002287878
0.214174002,0.002420382
0.21414499,0.00255002
0.214120835,0.002676468
0.214101672,0.002803343
0.214087397,0.002939445
0.214077786,0.003082323
0.213095114,0.003236705
0.213091418,0.003405476
0.21308881,0.003604909
0.213085696,0.003843349
0.213079587,0.004116806
0.213067561,0.00441544
0.213047236,0.004749197
0.213016704,0.005114541
0.212974116,0.005517636
0.212918431,0.005934446
0.21284844,0.006359478
0.212764263,0.006776961
0.212667361,0.007239306
0.212560162,0.007734592
0.211466059,0.008258482
0.211338699,0.008824444
0.211202458,0.009411622
0.211057678,0.010104183
0.21090582,0.010866566
0.210744232,0.011830378
0.210615426,0.012780176
0.210377887,0.013720816
0.210166797,0.014529328
0.208966687,0.01532219
0.208742961,0.016175814
0.208523214,0.016993476
0.208308801,0.017715134
0.208104268,0.018528609
0.20693998,0.019323504
0.206767648,0.020082897
0.206611961,0.020891629
0.205498189,0.02178086
0.205377549,0.022744516
0.205267906,0.023743413
0.204185501,0.024817076
0.204080641,0.025885027
0.202996433,0.026798766
0.202884868,0.027650705
0.201798424,0.028552597
0.201691821,0.029642656
0.200608328,0.031140119
0.200506747,0.033769555
0.199438259,0.037578721
0.198353514,0.042334437
0.19821693,0.047538795
0.197065994,0.053442456
0.195869684,0.060561705
0.194635317,0.066543885
0.193389803,0.072828136
0.192179218,0.078875937
0.191003293,0.08750499
0.189866677,0.098427877
0.188764021,0.111658677
0.186708882,0.126701474
0.185645416,0.143204212
0.183614776,0.161929101
0.181588456,0.182703629
0.180528536,0.205361322
0.17847231,0.22980924
0.176391259,0.255949646
0.174281493,0.283688486
0.17116414,0.312853932
0.168990314,0.342965275
0.166782528,0.373923242
0.163567245,0.405654639
0.160324231,0.438089877
0.157056823,0.47116062
0.153768733,0.504801095
0.150463745,0.538992226
0.147145554,0.573819935
0.143816665,0.609315217
0.139500007,0.645473778
0.135170251,0.682266593
0.131801873,0.719648123
0.126464024,0.75756216
0.122086391,0.795947611
0.117693186,0.834849298
0.112308942,0.874417245
0.107886836,0.914771616
0.102471948,0.956013083
0.098153554,0.998133421
0.091576241,1.041240215
0.084968999,1.085482121
0.079256296,1.131032586
0.072581768,1.177978754
0.065980978,1.22612381
0.058507442,1.275819659
0.051987793,1.327219725
0.044454843,1.38052237
0.037035272,1.435901284
0.029819975,1.493412018
0.021852199,1.553080201
0.014079561,1.614903688
0.006431913,1.678862095
-0.001189637,1.744938731
-0.00987484,1.81313467
-0.018759809,1.883479714
-0.027942317,1.956036687
-0.037495147,2.030904293
-0.047459338,2.108193398
-0.0588191,2.187912941
-0.070573747,2.270070076
-0.082672738,2.354703665
-0.095047593,2.441874504
-0.108599275,2.531653881
-0.122278295,2.624158621
-0.136998892,2.719572783
-0.151738793,2.817932844
-0.166472808,2.91909647
-0.183145776,3.022903919
-0.199807242,3.129171133
-0.216465339,3.237690449
-0.235080943,3.348227978
-0.254679829,3.460534096
-0.275255114,3.574346542
-0.29581216,3.689400673
-0.318275869,3.80547905
-0.341633677,3.922370195
-0.366823047,4.039839745
-0.39185375,4.157638073
-0.418647528,4.275571823
-0.447182804,4.393500805
-0.47549817,4.511330605
-0.50555402,4.628995895
-0.536396503,4.746455193
-0.568062305,4.863679886
-0.601575792,4.980650425
-0.635038674,5.097339153
-0.670461833,5.213721752
-0.706924915,5.329759598
-0.744477034,5.445397854
-0.783156395,5.560570717
-0.823965311,5.675204277
-0.864962757,5.789219379
-0.908100009,5.9025383
-0.952386618,6.015091896
-0.997798562,6.126811504
-1.044307113,6.237655163
-1.092861772,6.347661018
-1.14246738,6.45687151
-1.193118453,6.565330029
-1.245800376,6.673060417
-1.299556732,6.780005455
-1.354417801,6.886107445
-1.411392212,6.99134016
-1.469531536,7.095709801
-1.52982986,7.199255943
-1.590335131,7.302052975
-1.653956294,7.404195309
-1.71869421,7.50578022
-1.784479499,7.606898308
-1.852201104,7.707624912
-1.921759725,7.808021545
-1.992076039,7.908112526
-2.064028025,8.007904053
-2.137528181,8.107362747
-2.211530685,8.20643425
-2.287945032,8.305034637
-2.364800215,8.403075218
-2.442110777,8.500465393
-2.52187109,8.59711647
-2.602184296,8.692938805
-2.684087992,8.787858009
-2.766666889,8.881818771
-2.84997797,8.974772453
-2.934071064,9.066690445
-3.019965887,9.157558441
-3.106721163,9.247378349
-3.193388939,9.336165428
-3.281940699,9.423949242
-3.37043643,9.510746956
-3.459861517,9.596570969
-3.549234867,9.681409836
-3.638537884,9.765266418
-3.728699207,9.848120689
-3.818678856,9.929948807
-3.909389496,10.01076031
-3.998824358,10.09057808
-4.08793211,10.16947556
-4.177700043,10.24750996
-4.266236305,10.32476044
-4.354621887,10.40131855
-4.442996979,10.47723484
-4.530546188,10.55258083
-4.617431164,10.62740231
-4.704778194,10.70173645
-4.791732788,10.77561665
-4.879365921,10.84904957
-4.965782166,10.92201042
-5.052947521,10.99447918
-5.139843464,11.06642628
-5.227353573,11.13783073
-5.314371109,11.20867825
-5.400743961,11.27895451
-5.487293243,11.34864616
-5.572896957,11.41774368
-5.658407211,11.48624325
-5.744704723,11.55413914
-5.829765797,11.62143517
-5.91451931,11.67152214
-5.998933315,11.75429153
5.917011738,11.81991291
5.832350731,11.8850441
5.748057842,11.9497261
5.664125443,12.01559639
5.579568386,12.08296394
5.496331215,12.1514883
5.411474705,12.22092915
5.327916622,12.29109955
5.243689537,12.36184502
5.159750938,12.43303013
5.076079845,12.50452232
4.992650509,12.57619953
4.908455372,12.64794922
4.82541132,12.71966553
4.742500305,12.79124832
4.659677029,12.86260319
4.576896667,12.93364525
4.49411869,13.00429153
4.412284374,13.07446861
4.33039093,13.14410686
4.248422146,13.2131424
4.167350292,13.28151226
4.087180614,13.3491993
4.005974293,13.4161787
3.926680326,13.48243046
3.846391678,13.54794312
3.768063307,13.61270618
3.689765692,13.67671585
3.611518621,13.73997688
3.535289288,13.80249977
3.458153248,13.86429405
3.383036137,13.92537785
3.307972431,13.98575211
3.233921766,14.04521847
3.160863638,14.10384846
3.088775396,14.16179085
3.017635107,14.21916294
2.946444511,14.27605915
2.877137899,14.33255386
2.808723927,14.38871002
2.741192341,14.4445715
2.673561811,14.50017452
2.60778451,14.55554581
2.542888641,14.61070347
2.47888279,14.66566753
2.415776491,14.72044945
2.354557037,14.77506638
2.293279648,14.82953262
2.233901501,14.8838644
2.175444603,14.93807697
2.11692524,14.99218464
2.060283422,15.04619884
2.00550437,15.10013103
1.95062077,15.15398312
1.897572875,15.20776081
1.844401479,15.26146412
1.793061495,15.31509209
1.742586613,15.36864853
1.692994833,15.39540005
1.644310474,15.47558498
1.608989239,15.52901077
1.550747156,15.58245087
1.504937053,15.63595772
1.46109724,15.68957043
1.417274475,15.74334049
1.375405908,15.79731464
1.333508015,15.85153675
1.293493032,15.90603256
1.253360748,15.96083164
1.215017676,16.01594734
1.177444339,16.07139206
1.139628887,16.12716293
1.103500247,16.18325806
1.067094326,16.2396698
1.03138876,16.29638863
0.996398211,16.35341454
0.962149203,16.41074371
0.928676605,16.46840286
0.895044923,16.52641869
0.86227423,16.58483315
0.829432189,16.64368057
0.79753679,16.70299721
0.765648127,16.76282501
0.733803391,16.82320023
0.702038825,16.88414383
0.671367109,16.94568825
0.640846789,17.00786781
0.610508561,17.07071495
0.579404473,17.1342392
0.549512208,17.19844818
0.5198735,17.26333618
0.489523172,17.32888412
0.459442019,17.39507866
0.430604666,17.46188736
0.401050299,17.52928925
0.371742755,17.59724617
0.342665583,17.66572952
0.313800186,17.73470306
0.28512609,17.80413246
0.256621838,17.87398529
0.22826466,17.9442234
0.200030208,18.01481247
0.172869578,18.08573151
0.1448033,18.15694427
0.117757939,18.22842598
0.090730213,18.3001461
0.064670675,18.37205887
0.038578242,18.44413567
0.012431102,18.51634789
-0.012812451,18.58866692
-0.037166905,18.6610775
-0.061619479,18.73355103
-0.085200898,18.80607605
-0.10889218,18.87863159
-0.131720796,18.95120811
-0.153691381,19.02378654
-0.175783649,19.09635353
-0.196047142,19.16888618
-0.21741493,19.22325516
-0.23696208,19.31378555
-0.250980616,19.38612175
-0.274526715,19.4583683
-0.292561263,19.53051567
-0.309780568,19.6025486
-0.327163398,19.67446518
-0.342755109,19.74625206
-0.358504564,19.81790543
-0.373428643,19.88941574
-0.388494849,19.96077347
-0.401740164,20.03197479
-0.416082174,20.10301399
-0.428575665,20.17388153
-0.441155404,20.24457741
-0.452824831,20.3150959
-0.464540541,20.3854332
-0.475305051,20.4555912
-0.486075878,20.52556419
-0.496837288,20.59535217
-0.506600142,20.66495132
-0.516331255,20.73436356
-0.525046885,20.80358887
-0.53372246,20.87262344
-0.542361438,20.94146919
-0.550971329,21.01012421
-0.558585525,21.07859039
-0.566191792,21.14686584
-0.574777722,21.21494865
-0.582399905,21.28283691
-0.59004128,21.35053253
-0.596725404,21.41803551
-0.604399979,21.48534966
-0.612075567,21.55246925
-0.619734287,21.61940002
-0.627359211,21.68613625
-0.634938478,21.7526722
-0.642463326,21.81900978
-0.649925053,21.88513947
-0.657313585,21.95105171
-0.664617717,22.01674652
-0.6728037,22.08220291
-0.679909587,22.1474247
-0.687882423,22.21236992
-0.69574517,22.27700043
-0.704475999,22.34127808
-0.712125897,22.40516472
-0.720650971,22.46863747
-0.728094995,22.5316658
-0.73640579,22.59423065
-0.744603157,22.65631294
-0.753664434,22.71789742
-0.761642635,22.77897453
-0.769526422,22.83953667
-0.778307736,22.89958763
-0.786051571,22.95912361
-0.794732988,23.01814651
-0.802423596,23.07666397
-0.811101496,23.13467789
-0.818837225,23.19219208
-0.826628566,23.23500061
-0.834493041,23.3057251
-0.838945508,23.36174583
-0.850492299,23.41727638
-0.85864234,23.47231293
-0.86591965,23.52685356
-0.873299301,23.58090973
-0.880776942,23.63448334
-0.887369633,23.68758011
-0.89502269,23.74020195
-0.901774466,23.79236412
-0.908592403,23.84407616
-0.915467501,23.89534378
-0.921413779,23.94618034
-0.927398384,23.99660492
-0.9334113,24.04662514
-0.939442813,24.09625626
-0.945483446,24.14551353
-0.950548112,24.19440842
-0.956583142,24.24295235
-0.961630225,24.29116058
-0.966662109,24.33904266
-0.97167623,24.38661194
-0.976673186,24.43386841
-0.980677068,24.48081779
-0.985641062,24.52744865
-0.989612281,24.57377243
-0.993567467,24.61976624
-0.997507155,24.66543198
-1.001432419,24.71075058
-1.005347967,24.75571251
-1.008281827,24.80032158
-1.012191653,24.84456253
-1.015129209,24.88844109
-1.018076181,24.93194962
-1.022015333,24.97509766
-1.024025798,25.01788902
-1.027043104,25.06032753
-1.030093551,25.10242844
-1.033177495,25.14419937
-1.035316825,25.18565178
-1.038461208,25.2267952
-1.040651679,25.2676487
-1.04286027,25.30821991
-1.046056271,25.34852219
-1.048276901,25.38857269
-1.050487518,25.42837715
-1.052677393,25.46795654
-1.054837584,25.50731277
-1.056961179,25.5464592
-1.0590446,25.58541107
-1.061087251,25.6241684
-1.063091516,25.66273689
-1.065062761,25.70112228
-1.067009211,25.73931313
-1.068943143,25.7773037
-1.070876718,25.81507874
-1.07184422,25.85261726
-1.073807359,25.88990402
-1.075795531,25.92692184
-1.077812314,25.96400452
-1.07986021,26.0020771
-1.080896378,26.04076385
-1.084056973,26.07980347
-1.086212516,26.11903191
-1.087428212,26.15832329
-1.089651108,26.19760704
-1.0918957,26.23683929
-1.094149828,26.27598763
-1.096399665,26.31503487
-1.098631144,26.35397339
-1.100830317,26.39279175
-1.102985144,26.43148041
-1.106061816,26.47003174
-1.108101249,26.50842476
-1.11007905,26.54665184
-1.112975836,26.58468819
-1.114847422,26.62248611
-1.11765945,26.66001129
-1.120449424,26.69722557
-1.122255325,26.73411369
-1.125042319,26.77064896
-1.127845407,26.80682373
-1.130672574,26.84263802
-1.133525848,26.87811279
-1.136402726,26.91326332
-1.139297247,26.94810867
-1.142202616,26.98266983
-1.145112157,27.0169754
-1.148019791,27.05105591
-1.150920987,27.08488464
-1.153813124,27.11835289
-1.15767169,27.15160561
-1.160544157,27.18475914
-1.163408756,27.21791649
-1.167244554,27.25115395
-1.17010355,27.28453827
-1.17296648,27.31811714
-1.176812649,27.35191917
-1.179690242,27.38597298
-1.182576299,27.42030525
-1.186447382,27.45493126
-1.189349651,27.48986435
-1.19323504,27.52511406
-1.19614768,27.56068039
-1.200036883,27.5965538
-1.20294416,27.63273811
-1.206815958,27.66922379
-1.210668921,27.70600319
-1.213520288,27.74306679
-1.217319489,27.78040314
-1.220112205,27.81800461
-1.223852515,27.85585976
-1.227566957,27.89394951
-1.230283976,27.93227005
-1.233962536,27.97079849
-1.236656547,28.00953293
-1.240326643,28.04845238
-1.243027687,28.0875473
-1.246720433,28.12680817
-1.249458075,28.16622353
-1.253198147,28.19587898
-1.254102349,28.24546814
-1.258810878,28.28527832
-1.261659145,28.32519913
-1.264532804,28.36522484
-1.268409252,28.4053421
-1.271332502,28.4455452
-1.273298264,28.48581886
-1.276254296,28.52615929
-1.279218197,28.56656265
-1.282185197,28.60700989
-1.285151601,28.64749908
-1.287138224,28.68802071
-1.290096641,28.72856903
-1.292072296,28.7691288
-1.295016408,28.80970383
-1.296974182,28.85028267
-1.299896121,28.8908577
-1.301826596,28.93141937
-1.303739786,28.97196007
-1.305633903,29.01247406
-1.30848372,29.052948
-1.310334921,29.09337044
-1.312163472,29.13373184
-1.313969851,29.17402077
-1.315755367,29.21422386
-1.317522287,29.25433159
-1.319274068,29.29433632
-1.320038199,29.33423042
-1.32177496,29.37400627
-1.322539091,29.41365623
-1.324289441,29.45318413
-1.325077176,29.4925766
-1.326857686,29.53183746
-1.3276788,29.57096481
-1.328516483,29.60995102
-1.329369783,29.64880371
-1.330237269,29.68751335
-1.330140591,29.72608566
-1.33103168,29.76452065
-1.330955625,29.80281258
-1.331864595,29.84096336
-1.331804514,29.87897873
-1.331753969,29.91685867
-1.331715822,29.9546032
-1.331691265,29.99222183
-1.331680179,30.02970123
-1.330705643,30.06705666
-1.330719352,30.10429001
-1.329766631,30.1414032
-1.329798698,30.1783905
-1.328859687,30.21526718
-1.327923059,30.25203133
-1.326985717,30.28868294
-1.32604444,30.32522774
-1.325096488,30.36167336
-1.324139357,30.39801216
-1.322195053,30.43425179
-1.321215868,30.47039413
-1.319248557,30.50644302
-1.318247557,30.54239845
-1.316271901,30.57826805
-1.314276457,30.614048
-1.312286377,30.64974976
-1.310293555,30.68536949
-1.308297634,30.72091103
