daqname,subject,instance,time,road_type,oncoming,direction,heading_local,heading,width,curvature,speed,distance,steer,throttle,brake,lat_dist,front_left_x,front_left_y,front_center_x,front_center_y,front_right_x,front_right_y,pre_phase,ld_phase,post_phase,exceed
20130613090715.daq,15,5,966.4,1,0,left,-1.09567260742188,271.095672607422,12,0.0001,59.7784538269043,0,-0.878899931907654,0.300590693950653,-0.0587633550167084,-3.32616194942093,22715.3139238983,-18584.1612837261,22712.8517831624,-18584.2083732164,22710.3896424265,-18584.2554627067,1,0,0,0
20130613090715.daq,15,5,966.5,1,0,left,-1.16435241699219,271.164352416992,12,0.0001,59.7938613891602,8.76865707725665,-0.92284494638443,0.300994724035263,-0.0492716953158379,-3.46462065655214,22715.4646180213,-18592.9231837733,22713.0025354999,-18592.9732245695,22710.5404529785,-18593.0232653658,1,0,0,0
20130613090715.daq,15,5,966.6,1,0,left,-1.23287963867188,271.232879638672,12,0.0001,59.8092346191406,17.5395711846213,-0.92284494638443,0.300257444381714,-0.0682550147175789,-3.62513217084485,22715.6250662966,-18601.6889889788,22713.1630453862,-18601.7419744524,22710.7010244759,-18601.794959926,1,0,0,0
20130613090715.daq,15,5,966.7,1,0,left,-1.30113220214844,271.301132202148,12,0.0001,59.8245506286621,26.3127363541862,-0.92284494638443,0.300485789775848,-0.0777469128370285,-3.79749331635341,22715.7972143844,-18610.4567494254,22713.3352583389,-18610.5126676987,22710.8733022934,-18610.568585972,1,0,0,0
20130613090715.daq,15,5,966.8,1,0,left,-1.36857604980469,271.368576049805,12,0.0001,59.8398361206055,35.0881452659814,-0.878899931907654,0.300318658351898,-0.0682550147175789,-3.97969538236927,22715.9790765019,-18619.2245259649,22713.5171879843,-18619.2833422096,22711.0552994668,-18619.3421584543,1,0,0,0
20130613090715.daq,15,5,966.9,1,0,left,-1.43531799316406,271.435317993164,12,0.0001,59.8550338745117,43.8657903202547,-0.92284494638443,0.301278173923492,-0.0587633550167084,-4.1710367227823,22716.1706592497,-18627.9962222339,22713.7088409155,-18628.0579062099,22711.2470225813,-18628.1195901859,1,0,0,0
20130613090715.daq,15,5,967,1,0,left,-1.50485229492188,271.504852294922,12,0.0001,59.8701553344727,52.6456582290921,-0.92284494638443,0.301005691289902,-0.0492716953158379,-4.37429231996039,22716.3741294017,-18636.7697937209,22713.9123877403,-18636.8344653197,22711.4506460788,-18636.8991369184,1,0,0,0
20130613090715.daq,15,5,967.1,1,0,left,-1.57316589355469,271.573165893555,12,0.0001,59.8852996826172,61.4277444233448,-0.92284494638443,0.300474643707275,-0.0492716953158379,-4.58733817548231,22716.5872883907,-18645.5453452455,22714.1256255868,-18645.6129519253,22711.6639627828,-18645.6805586052,1,0,0,0
20130613090715.daq,15,5,967.2,1,0,left,-1.64108276367188,271.641082763672,12,0.0001,59.900447845459,70.2120530525572,-0.92284494638443,0.30087748169899,-0.0302881393581629,-4.81019165967688,22716.8101866396,-18654.3228553705,22714.3486057042,-18654.3933799908,22711.8870247688,-18654.463904611,1,0,0,0
20130613090715.daq,15,5,967.3,1,0,left,-1.70974731445313,271.709747314453,12,0.0001,59.9155082702637,78.9985777758411,-0.92284494638443,0.30022531747818,0.0266620628535748,-5.0448501961931,22717.0448471495,-18663.1022939532,22714.5833525,-18663.175768536,22712.1218578506,-18663.2492431189,1,0,0,0
20130613090715.daq,15,5,967.4,1,0,left,-1.77818298339844,271.778182983398,12,0.0001,59.9305152893066,87.7873067040418,-0.92284494638443,0.300211846828461,-0.00181315466761589,-5.28928790394658,22717.2892571488,-18671.8817335768,22714.8278520153,-18671.9581481841,22712.3664468818,-18672.0345627913,1,0,0,0
20130613090715.daq,15,5,967.5,1,0,left,-1.84382629394531,271.843826293945,12,0.0001,59.9454765319824,96.5782334030082,-0.615229964256287,0.300008535385132,-0.0492716953158379,-5.54527706894936,22717.545213487,-18680.6651486334,22715.0838975165,-18680.7443832018,22712.622581546,-18680.8236177703,1,0,0,0
20130613090715.daq,15,5,967.6,1,0,left,-1.87663269042969,271.87663269043,12,0.0001,59.9603691101074,105.371349293899,1.36229491233826,0.300360262393951,-0.0113048162311316,-5.80902168562893,22717.8089321648,-18689.4513860979,22715.3476619659,-18689.5320299526,22712.8863917669,-18689.6126738074,0,1,0,1
20130613090715.daq,15,5,967.7,1,0,left,-1.85722351074219,271.857223510742,12,0.0001,59.9752883911133,114.166649947409,3.42770981788635,0.301061749458313,0.0456456169486046,-6.07933187096275,22718.079233387,-18698.2409645828,22715.6179360109,-18698.3207746676,22713.1566386347,-18698.4005847524,0,1,0,1
20130613090715.daq,15,5,967.8,1,0,left,-1.78567504882813,271.785675048828,12,0.0001,59.9902839660645,122.964143802514,4.52633476257324,0.300518155097961,-0.0492716953158379,-6.35033998968427,22718.3502610232,-18707.0358319561,22715.8888659028,-18707.112568419,22713.4274707824,-18707.189304882,0,1,0,1
