daqname,subject,instance,time,road_type,oncoming,direction,heading_local,heading,width,curvature,speed,distance,steer,throttle,brake,lat_dist,front_left_x,front_left_y,front_center_x,front_center_y,front_right_x,front_right_y,pre_phase,ld_phase,post_phase,exceed
20130727102440.daq,31,6,915.066666666667,1,0,left,-1.00389099121094,271.003890991211,12,0.0001,66.6441345214844,0,-0.878899931907654,0.304122745990753,0.0168872475624084,-3.31745560192189,22715.3043885588,-13387.812081163,22712.8421755496,-13387.8552265125,22710.3799625405,-13387.898371862,1,0,0,0
20130727102440.daq,31,6,915.166666666667,1,0,left,-1.04939270019531,271.049392700195,12,0.0001,66.6425857543945,9.77438123511092,-0.878899931907654,0.304890871047974,0.00739535363391042,-3.45771293748224,22715.4575703371,-13397.5814201389,22712.9953923685,-13397.6265208524,22710.5332143999,-13397.671621566,1,0,0,0
20130727102440.daq,31,6,915.266666666667,1,0,left,-1.09346008300781,271.093460083008,12,0.0001,66.640998840332,19.5485324264955,-0.878899931907654,0.305242031812668,-0.00209630792960525,-3.61863546249695,22715.6184757457,-13407.3507938468,22713.1563331932,-13407.3977882594,22710.6941906408,-13407.444782672,1,0,0,0
20130727102440.daq,31,6,915.366666666667,1,0,left,-1.13633728027344,271.136337280273,12,0.0001,66.6394805908203,29.3224558121219,-0.878899931907654,0.304545760154724,-0.00209630792960525,-3.78729690550497,22715.7871198322,-13417.1201961903,22713.3250131374,-13417.1690331297,22710.8629064425,-13417.2178700691,1,0,0,0
20130727102440.daq,31,6,915.466666666667,1,0,left,-1.18031311035156,271.180313110352,12,0.0001,66.6380157470703,39.0961610898157,-0.878899931907654,0.303803205490112,0.0168872475624084,-3.9657804031325,22715.9655960321,-13426.8885916032,22713.5035275459,-13426.9393182516,22711.0414590598,-13426.9900449,1,0,0,0
20130727102440.daq,31,6,915.566666666667,1,0,left,-1.22283935546875,271.222839355469,12,0.0001,66.6364974975586,48.8696490055663,-0.92284494638443,0.304745972156525,0.0263789091259241,-4.15003368873191,22716.1498419429,-13436.65702249,22713.6878117853,-13436.7095765281,22711.2257816278,-13436.7621305662,1,0,0,0
20130727102440.daq,31,6,915.666666666667,1,0,left,-1.26792907714844,271.267929077148,12,0.0001,66.6349182128906,58.6429090223028,-0.92284494638443,0.304321885108948,0.0738374516367912,-4.34029235297922,22716.3401033821,-13446.4244083728,22713.8781153451,-13446.4788999238,22711.4161273081,-13446.5333914748,1,0,0,0
20130727102440.daq,31,6,915.766666666667,1,0,left,-1.31369018554688,271.313690185547,12,0.0001,66.6333465576172,68.415937130354,-1.01073491573334,0.303944110870361,0.0643457844853401,-4.54035655295964,22716.5401706228,-13456.1917746306,22714.0782268925,-13456.2482325095,22711.6162831621,-13456.3046903884,1,0,0,0
20130727102440.daq,31,6,915.866666666667,1,0,left,-1.3663330078125,271.366333007813,12,0.0001,66.6318359375,78.1887388313698,-1.45018494129181,0.304170340299606,0.0168872475624084,-4.74865181700888,22716.748470505,-13465.958959401,22714.2865796867,-13466.0176792665,22711.8246888685,-13466.076399132,1,0,0,0
20130727102440.daq,31,6,915.966666666667,1,0,left,-1.43379211425781,271.433792114258,12,0.0001,66.6303329467773,87.9613201864922,-1.88963496685028,0.304648607969284,-0.00209630792960525,-4.96370020780918,22716.9635346811,-13475.7247777207,22714.501714705,-13475.7863961345,22712.039894729,-13475.8480145483,1,0,0,0
