daqname,subject,instance,time,road_type,oncoming,direction,heading_local,heading,width,curvature,speed,distance,steer,throttle,brake,lat_dist,front_left_x,front_left_y,front_center_x,front_center_y,front_right_x,front_right_y,pre_phase,ld_phase,post_phase,exceed
20140219090231.daq,120,1,90,1,0,right,3.06675720214844,176.933242797852,12,0.0001,32.8388175964355,0,2.41697478294373,0.221577763557434,0.00236277794465423,2.95701776405635,6563.49572824499,-42565.9827877215,6563.62747552535,-42563.5237234529,6563.75922280572,-42561.0646591842,1,0,0,0
20140219090231.daq,120,1,90.1,1,0,right,3.09534454345703,176.904655456543,12,0.0001,32.8742218017578,4.81896834031159,2.19724988937378,0.221009060740471,0.0308379959315062,3.19877429635665,6558.6831096806,-42565.7192672773,6558.81608387798,-42563.2602690491,6558.94905807537,-42560.8012708209,1,0,0,0
20140219090231.daq,120,1,90.2,1,0,right,3.11974334716797,176.880256652832,12,0.0001,32.9095306396484,9.6431222689539,1.93357992172241,0.221507355570793,0.0498215481638908,3.46188750274748,6553.86569792812,-42565.4560105729,6553.99971925189,-42562.9970691933,6554.13374057566,-42560.5381278138,1,0,0,0
20140219090231.daq,120,1,90.3,1,0,right,3.13872528076172,176.861274719238,12,0.0001,32.9447364807129,14.4724474256777,1.80174493789673,0.221467658877373,-0.0166205447167158,3.72861525114969,6549.04351864636,-42565.1891889133,6549.17835460325,-42562.7302920696,6549.31319056014,-42560.2713952258,1,0,0,0
20140219090231.daq,120,1,90.4,1,0,right,3.15406036376953,176.84593963623,12,0.0001,32.9798431396484,19.3069284711269,1.58201992511749,0.221791371703148,0.0308379959315062,3.99905005424353,6544.21653406284,-42564.9186908114,6544.35202813295,-42562.4598301442,6544.48752220306,-42560.0009694771,1,0,0,0
20140219090231.daq,120,1,90.5,1,0,right,3.16463470458984,176.83536529541,12,0.0001,33.0149421691895,24.1465566399556,1.45018494129181,0.22139136493206,0.00236277794465423,4.26923179964515,6539.38476753528,-42564.6484928159,6539.52071540319,-42562.189657197,6539.65666327109,-42559.7308215782,1,0,0,0
20140219090231.daq,120,1,90.6,1,0,right,3.17059326171875,176.829406738281,12,0.0001,33.0500259399414,28.9913328646467,1.01073491573334,0.221220135688782,0.0308379959315062,4.53919880866172,6534.54772755337,-42564.3785858419,6534.6839311307,-42561.9197643745,6534.82013470802,-42559.460942907,1,0,0,0
20140219090231.daq,120,1,90.7,1,0,right,3.14979553222656,176.850204467773,12,0.0001,33.0849876403809,33.8412469811278,-1.62596487998962,0.221269264817238,0.0403296574950218,4.8113527714307,6529.7063703569,-42564.1064597108,6529.84168140048,-42561.6475889649,6529.97699244405,-42559.188718219,1,0,0,0
20140219090231.daq,120,1,90.8,1,0,right,2.98786163330078,177.012138366699,12,0.0001,33.1196327209473,38.6962732994739,-10.3270740509033,0.221111014485359,0.0498215481638908,5.07136035922876,6524.86361862287,-42563.8471334781,6524.99197967879,-42561.3878901264,6525.1203407347,-42558.9286467748,1,0,0,0
20140219090231.daq,120,1,90.9,1,0,right,2.65960693359375,177.340393066406,12,0.0001,33.1527557373047,43.5562802462387,-16.5672645568848,0.222211703658104,0.0403296574950218,5.31777735300406,6520.02155847598,-42563.6021649368,6520.13582818909,-42561.1422265522,6520.25009790221,-42558.6822881676,1,0,0,0
20140219090231.daq,120,1,91,1,0,right,2.22857666015625,177.771423339844,12,0.0001,33.1847648620605,48.4210473356579,-17.7537784576416,0.222711905837059,0.0213463325053453,5.53840896102607,6515.17944719366,-42563.3831330654,6515.27520798366,-42560.9224046581,6515.37096877366,-42558.4616762508,1,0,0,0
20140219090231.daq,120,1,91.1,1,0,right,1.76045989990234,178.239540100098,12,0.0001,33.2167282104492,53.2905009947694,-17.8416690826416,0.22230838239193,0.0593132115900517,5.72136492122499,6510.3334965852,-42563.2015044318,6510.40914981184,-42560.740075779,6510.48480303848,-42558.2786471262,0,1,0,1
20140219090231.daq,120,1,91.2,1,0,right,1.29540252685547,178.704597473145,12,0.0001,33.2487754821777,58.1646462589861,-16.9188232421875,0.222361847758293,0.0688048750162125,5.86135639605315,6505.48185478174,-42563.0625671311,6505.53752685497,-42560.600605506,6505.5931989282,-42558.1386438808,0,1,0,1
20140219090231.daq,120,1,91.3,1,0,right,0.870887756347656,179.129112243652,12,0.0001,33.2813529968262,63.0435246704546,-14.3700141906738,0.221856772899628,0.0213463325053453,5.96063329978683,6500.62314118952,-42562.9639913421,6500.66057078358,-42560.5016848119,6500.69800037764,-42558.0393782816,0,1,0,1
20140219090231.daq,120,1,91.4,1,0,right,0.512290954589844,179.48770904541,12,0.0001,33.3146591186523,67.9272348859477,-11.2938642501831,0.221925258636475,0.0213463325053453,6.02860785513006,6495.75717729839,-42562.8964108139,6495.77919543472,-42560.4339182504,6495.80121357104,-42557.971425687,0,1,0,1
20140219090231.daq,120,1,91.5,1,0,right,0.221595764160156,179.77840423584,12,0.0001,33.3484725952148,72.8158716458065,-9.22844982147217,0.222481802105904,0.0593132115900517,6.06156309933077,6490.88286105986,-42562.8636376218,6490.8923852932,-42560.4010650417,6490.90190952654,-42557.9384924616,0,1,0,1
20140219090231.daq,120,1,91.6,1,0,right,-0.0396652221679688,180.039665222168,12,0.0001,33.3824348449707,77.7094823202024,-9.18450450897217,0.222428619861603,0.0308379959315062,6.07279668669583,6486.00205136824,-42562.852447909,6486.00034654439,-42560.3898575011,6485.99864172054,-42557.9272670932,0,1,0,1
20140219090231.daq,120,1,91.7,1,0,right,-0.278816223144531,180.278816223145,12,0.0001,33.416431427002,82.6080757677291,-8.17376899719238,0.222090005874634,0.0213463325053453,6.06187347530371,6481.114905426,-42562.8633029016,6481.10292186251,-42560.4007410613,6481.09093829903,-42557.9381792209,0,1,1,1
20140219090231.daq,120,1,91.8,1,0,right,-0.493309020996094,180.493309020996,12,0.0001,33.4505348205566,87.5116639708026,-7.11908960342407,0.222226247191429,0.00236277794465423,6.03678928412819,6476.22183031764,-42562.88823978,6476.2006279995,-42560.4257400571,6476.17942568136,-42557.9632403343,0,1,1,1
20140219090231.daq,120,1,91.9,1,0,right,-0.703697204589844,180.70369720459,12,0.0001,33.4845428466797,92.4202505194849,-7.82220983505249,0.222380355000496,0.00236277794465423,5.98847357658146,6471.32332953477,-42562.9363416204,6471.29308516337,-42560.4739363529,6471.26284079198,-42558.0115310854,0,1,1,1
20140219090231.daq,120,1,92,1,0,right,-0.917556762695313,180.917556762695,12,0.0001,33.518310546875,97.3338067865261,-7.82220983505249,0.222343847155571,0.0403296574950218,5.92820155269184,6466.42008219907,-42562.9963557457,6466.38064700048,-42560.5340805197,6466.34121180189,-42558.0718052937,0,1,1,1
20140219090231.daq,120,1,92.1,1,0,right,-1.12234497070313,181.122344970703,12,0.0001,33.5519866943359,102.252306895506,-6.72358465194702,0.222264185547829,0.0308379959315062,5.84508203730039,6461.51176705955,-42563.0792309154,6461.46353139731,-42560.6171123674,6461.41529573507,-42558.1549938195,0,1,1,1
20140219090231.daq,120,1,92.2,1,0,right,-1.29483032226563,181.294830322266,12,0.0001,33.5856857299805,107.175746929993,-4.74605989456177,0.222642123699188,0.00236277794465423,5.74826620027317,6456.59777436456,-42563.1757348372,6456.54212687858,-42560.7137726562,6456.4864793926,-42558.2518104752,0,1,1,1
20140219090231.daq,120,1,92.3,1,0,right,-1.41809844970703,181.418098449707,12,0.0001,33.6194458007813,112.104133417372,-2.59275484085083,0.222540080547333,0.00236277794465423,5.63492831193527,6451.67764447637,-42563.2887467125,6451.61670037243,-42560.8269099511,6451.55575626849,-42558.3650731898,0,0,1,0
20140219090231.daq,120,1,92.4,1,0,right,-1.49761962890625,181.497619628906,12,0.0001,33.6532402038574,117.037475449359,-0.834954977035522,0.222541436553001,0.00236277794465423,5.51275824553612,6446.75052463208,-42563.4107966667,6446.68616378893,-42560.9490468611,6446.62180294578,-42558.4872970555,0,0,1,0
20140219090231.daq,120,1,92.5,1,0,right,-1.51856231689453,181.518562316895,12,0.0001,33.6870002746582,121.975770601497,1.88963496685028,0.22183521091938,-0.00712888361886144,5.38644706273998,6441.81650306591,-42563.5370767615,6441.7512424111,-42561.0753506454,6441.68598175629,-42558.6136245294,0,0,1,0
20140219090231.daq,120,1,92.6,1,0,right,-1.50869750976563,181.508697509766,12,0.0001,33.7206687927246,126.919013325507,2.02146983146667,0.22296017408371,0.0213463325053453,5.25809912500332,6436.87581483961,-42563.6653800628,6436.81097802943,-42561.2036427471,6436.74614121925,-42558.7419054315,0,0,1,0
20140219090231.daq,120,1,92.7,1,0,right,-1.49700927734375,181.497009277344,12,0.0001,33.754150390625,131.867179516688,1.05467998981476,0.222094669938087,0.0118546709418297,5.13005727458748,6431.92970786524,-42563.7935718567,6431.86537324624,-42561.3318213656,6431.80103862724,-42558.8700708746,0,0,1,0
20140219090231.daq,120,1,92.8,1,0,right,-1.50127410888672,181.501274108887,12,0.0001,33.7874946594238,136.820246748805,0.395504981279373,0.22225022315979,0.00236277794465423,5.00076262173552,6426.97864769786,-42563.9227388065,6426.91412983778,-42561.460993111,6426.84961197769,-42558.9992474155,0,0,1,0
20140219090231.daq,120,1,92.9,1,0,right,-1.51424407958984,181.51424407959,12,0.0001,33.8207206726074,141.77819474034,0.395504981279373,0.222232267260551,0.0213463325053453,4.87497977569731,6422.02342112992,-42564.0485315812,6421.95834600934,-42561.5868005536,6421.89327088876,-42559.1250695261,0,0,1,0
20140219090231.daq,120,1,93,1,0,right,-1.51904296875,181.51904296875,12,0.0001,33.8538703918457,146.7410102034,1.58201992511749,0.222380623221397,-0.0166205447167158,4.74974554920543,6417.06309769683,-42564.1738248883,6416.99781639071,-42561.7120993199,6416.93253508458,-42559.2503737514,0,0,1,0
20140219090231.daq,120,1,93.1,1,0,right,-1.48827362060547,181.488273620605,12,0.0001,33.8869132995605,151.708680269711,3.73532485961914,0.222088322043419,0.0118546709418297,4.62267871946814,6412.09695958379,-42564.3008503392,6412.03300029872,-42561.8390900679,6411.96904101365,-42559.3773297966,0,0,1,0
20140219090231.daq,120,1,93.2,1,0,right,-1.42038726806641,181.420387268066,12,0.0001,33.9197998046875,156.681186149727,4.92183971405029,0.2225102186203,0.0308379959315062,4.49808131313364,6407.12448157538,-42564.4256054564,6407.06343912747,-42561.9637711315,6407.00239667956,-42559.5019368067,0,0,1,0
