daqname,subject,instance,time,road_type,oncoming,direction,heading_local,heading,width,curvature,speed,distance,steer,throttle,brake,lat_dist,front_left_x,front_left_y,front_center_x,front_center_y,front_right_x,front_right_y,pre_phase,ld_phase,post_phase,exceed
20130626105234.daq,21,3,60.8,-1,0,left,-15.7509318518028,-32.590705871582,12,-0.0143844552896056,15.5635747909546,0,228.51399230957,0.192123994231224,0.315782248973846,-4.09170397886902,26054.2748701864,-41567.2827016619,26052.9484346487,-41569.3575325436,26051.6219991109,-41571.4323634253,1,0,0,0
20130626105234.daq,21,3,60.9,-1,0,left,-15.2639310048189,-35.4019088745117,12,-0.0148221735499352,15.6991920471191,2.29294537960732,222.273803710938,0.194274112582207,0.391716003417969,-4.45091509182545,26056.1315293775,-41568.8481577504,26054.7049299016,-41570.8554365947,26053.2783304257,-41572.862715439,1,0,0,0
20130626105234.daq,21,3,61,-1,0,left,-15.0448804195061,-38.1588439941406,12,-0.0152128249108019,15.8092823028564,4.60386115328947,219.021865844727,0.191758811473846,0.306290358304977,-4.83984318420701,26057.9236625313,-41570.5056365234,26056.4021660775,-41572.4419740365,26054.8806696237,-41574.3783115496,1,0,0,0
20130626105234.daq,21,3,61.1,-1,0,left,-14.7704240044705,-40.921875,12,-0.015548197536642,15.8960342407227,6.92919960531981,221.614624023438,0.197158798575401,0.534091591835022,-5.22724621545276,26059.6466565449,-41572.2508421285,26058.0335871792,-41574.1115843581,26056.4205178136,-41575.9723265877,1,0,0,0
20130626105234.daq,21,3,61.2,-1,0,left,-14.5025437214035,-43.7422637939453,12,-0.0158203195510302,15.9626026153564,9.26567167928579,223.987655639648,0.198707237839699,0.353749126195908,-5.61267461161237,26061.2954020757,-41574.0826040837,26059.5927284544,-41575.861720989,26057.8900548331,-41577.6408378943,1,0,0,0
20130626105234.daq,21,3,61.3,-1,0,left,-14.1348675958607,-46.6457061767578,12,-0.0160219871137391,16.0184478759766,11.6109367479198,228.64582824707,0.198245704174042,0.258831828832626,-5.9873065906087,26062.8609996776,-41576.0057543629,26061.0703942427,-41577.6963420123,26059.2797888079,-41579.3869296616,0,1,0,1
20130626105234.daq,21,3,61.4,-1,0,left,-13.6724455663255,-49.5967864990234,12,-0.0161476998018021,16.070032119751,13.9641201182249,231.370422363281,0.199156865477562,0.37273246049881,-6.3436510253448,26064.330308833,-41578.0135159857,26062.4550409717,-41579.6096753988,26060.5797731105,-41581.2058348119,0,1,0,1
20130626105234.daq,21,3,61.5,-1,0,left,-13.1394309136722,-52.5702056884766,12,-0.0161939336773447,16.1208534240723,16.324770864408,230.930969238281,0.199108123779297,0.37273246049881,-6.67704427372117,26065.6961745171,-41580.1076674344,26063.7406342751,-41581.6044028102,26061.7850940331,-41583.101138186,0,1,0,1
20130626105234.daq,21,3,61.6,-1,0,left,-12.7055765125624,-55.5521697998047,12,-0.0161593485725301,16.1733016967773,18.6930046377565,230.535461425781,0.198782086372375,0.334765583276749,-6.9865925258107,26066.951355333,-41582.2790571861,26064.9206004028,-41583.6720355911,26062.8898454725,-41585.0650139961,0,1,0,1
20130626105234.daq,21,3,61.7,-1,0,left,-12.3484023859615,-58.5168304443359,12,-0.0160448660911457,16.2273216247559,21.0690387769032,229.304992675781,0.199995040893555,0.306290358304977,-7.27360759951316,26068.0931881652,-41584.5179958861,26065.9931062986,-41585.8040793115,26063.893024432,-41587.0901627369,0,1,0,1
20130626105234.daq,21,3,61.8,-1,0,left,-11.781739898495,-61.4785614013672,12,-0.0158534781373323,16.2813854217529,23.453017746881,228.90950012207,0.200655817985535,0.344257235527039,-7.54285235796883,26069.1215122467,-41586.8209846827,26066.9577849598,-41587.9968412434,26064.7940576729,-41589.1726978041,0,1,0,1
20130626105234.daq,21,3,61.9,-1,0,left,-11.2413220252616,-64.4782104492188,12,-0.0155898911922325,16.333475112915,25.8448346384366,232.556930541992,0.199639216065407,0.258831828832626,-7.79649270311146,26070.0348329699,-41589.1818113034,26067.8125379175,-41590.2428292691,26065.5902428651,-41591.3038472349,0,1,0,1
20130626105234.daq,21,3,62,-1,0,left,-10.8246249977341,-67.5377502441406,12,-0.0152600820998733,16.3808860778809,28.2439497766445,237.259048461914,0.201095163822174,0.334765583276749,-8.02889122182343,26070.826306215,-41591.5930095325,26068.5505483782,-41592.5339030929,26066.2747905415,-41593.4747966532,0,1,0,1
20130626105234.daq,21,3,62.1,-1,0,left,-10.1962077868352,-70.6643218994141,12,-0.0148709062800228,16.4239826202393,30.6496648011703,239.939697265625,0.199473202228546,0.325273901224136,-8.23216647050212,26071.4896637018,-41594.0540306706,26069.1659752544,-41594.8693995583,26066.8422868071,-41595.6847684461,0,1,0,1
