daqname,subject,instance,time,road_type,oncoming,direction,heading_local,heading,width,curvature,speed,distance,steer,throttle,brake,lat_dist,front_left_x,front_left_y,front_center_x,front_center_y,front_right_x,front_right_y,pre_phase,ld_phase,post_phase,exceed
20140114102727.daq,120,2,664.366666666667,1,0,right,0.312812805175781,179.687187194824,12,0.0001,64.601676940918,0,1.62596487998962,0.307349443435669,-0.0708140581846237,2.74027412631386,-12032.8625192218,-9514.18904541731,-12032.8490744938,-9511.72649112091,-12032.8356297658,-9509.26393682451,1,0,0,0
20140114102727.daq,120,2,664.466666666667,1,0,right,0.363609313964844,179.636390686035,12,0.0001,64.6083145141602,9.47542053537472,1.49412989616394,0.306955218315125,-0.0423388406634331,2.78708445634884,-12042.3383588563,-9514.13804771333,-12042.3227309161,-9511.67550630435,-12042.307102976,-9509.21296489538,1,0,0,0
20140114102727.daq,120,2,664.566666666667,1,0,right,0.405021667480469,179.59497833252,12,0.0001,64.6148834228516,18.9518115065075,0.92284494638443,0.307415425777435,-0.0233552847057581,2.84440183187331,-12051.8149457107,-9514.08177104676,-12051.7975378944,-9511.61924157661,-12051.780130078,-9509.15671210646,1,0,0,0
20140114102727.daq,120,2,664.666666666667,1,0,right,0.428009033203125,179.571990966797,12,0.0001,64.6213912963867,28.4291603248712,0.0878899991512299,0.307733476161957,-0.0708140581846237,2.90625900125538,-12061.2920630039,-9514.01882310015,-12061.2736672094,-9511.5563008123,-12061.2552714148,-9509.09377852445,1,0,0,0
20140114102727.daq,120,2,664.766666666667,1,0,right,0.431861877441406,179.568138122559,12,0.0001,64.6279144287109,37.9074638200254,-0.175779983401299,0.307118773460388,-0.0423388406634331,2.97526358387232,-12070.7687184352,-9513.95022494563,-12070.7501570489,-9511.48770390037,-12070.7315956625,-9509.0251828551,1,0,0,0
20140114102727.daq,120,2,664.866666666667,1,0,right,0.425682067871094,179.574317932129,12,0.0001,64.6344451904297,47.386725255652,-0.219724982976913,0.30770218372345,0.0146115934476256,3.04696693366965,-12080.2461084318,-9513.8783423105,-12080.2278126482,-9511.41581927757,-12080.2095168646,-9508.95329624464,1,0,0,0
20140114102727.daq,120,2,664.966666666667,1,0,right,0.414314270019531,179.58568572998,12,0.0001,64.640983581543,56.8669444452607,-0.219724982976913,0.306926965713501,0.00511969998478889,3.12036141761466,-12089.7243497412,-9513.80482803074,-12089.706542536,-9511.34230141629,-12089.6887353309,-9508.87977480184,1,0,0,0
20140114102727.daq,120,2,665.066666666667,1,0,right,0.401405334472656,179.598594665527,12,0.0001,64.6475830078125,66.3481274499936,-0.219724982976913,0.306885361671448,-0.0518305003643036,3.19616943292469,-12099.2035302545,-9513.72945606532,-12099.1862778655,-9511.26692550135,-12099.1690254765,-9508.80439493738,1,0,0,0
20140114102727.daq,120,2,665.166666666667,1,0,right,0.388427734375,179.611572265625,12,0.0001,64.6541366577148,75.8302770673035,-0.219724982976913,0.307335585355759,-0.0233552847057581,3.27001993339144,-12108.6827089284,-9513.65506484644,-12108.6660143075,-9511.19253043794,-12108.6493196867,-9508.72999602944,1,0,0,0
20140114102727.daq,120,2,665.266666666667,1,0,right,0.375770568847656,179.624229431152,12,0.0001,64.6606140136719,85.3133813613895,-0.219724982976913,0.307310432195663,0.00511969998478889,3.34433379009304,-12118.1638482928,-9513.58163026748,-12118.1476976689,-9511.11909223107,-12118.131547045,-9508.65655419465,1,0,0,0
