daqname,subject,instance,time,road_type,oncoming,direction,heading_local,heading,width,curvature,speed,distance,steer,throttle,brake,lat_dist,front_left_x,front_left_y,front_center_x,front_center_y,front_right_x,front_right_y,pre_phase,ld_phase,post_phase,exceed
20130713092836.daq,31,2,93.8333333333333,1,0,right,0.65576171875,-180.65576171875,12,0.0001,50.3817176818848,0,1.01073491573334,0.355244755744934,-0.0324724987149239,2.77984834634387,-46938.3961616608,-63026.1531349595,-46938.3679774269,-63023.6907052504,-46938.339793193,-63021.2282755413,1,0,0,0
20130713092836.daq,31,2,93.9333333333333,1,0,right,0.656280517578125,-180.656280517578,12,0.0001,50.5115737915039,7.39888238821368,1.2744048833847,0.35553240776062,-0.0514560528099537,2.86553322217408,-46945.7907052973,-63026.0593527579,-46945.7624987668,-63023.5969233041,-46945.7342922362,-63021.1344938503,1,0,0,0
20130713092836.daq,31,2,94.0333333333333,1,0,right,0.661895751953125,-180.661895751953,12,0.0001,50.6406288146973,14.8167285103927,1.36229491233826,0.35544741153717,-0.0514560528099537,2.95603807659108,-46953.2049018449,-63025.9691604656,-46953.1764539858,-63023.506733788,-46953.1480061266,-63021.0443071103,1,0,0,0
20130713092836.daq,31,2,94.1333333333333,1,0,right,0.6693115234375,-180.669311523438,12,0.0001,50.769157409668,22.2534578931927,1.36229491233826,0.35560205578804,-0.0609477162361145,3.04647893224725,-46960.6425788229,-63025.8788563923,-46960.613812253,-63023.4164334173,-46960.5850456831,-63020.9540104422,1,0,0,0
20130713092836.daq,31,2,94.2333333333333,1,0,right,0.670989990234375,-180.670989990234,12,0.0001,50.8968162536621,29.709012256385,0.615229964256287,0.355135411024094,-0.0134891755878925,3.13630447002711,-46968.0957438713,-63025.7889084507,-46968.0669051653,-63023.3264863194,-46968.0380664593,-63020.8640641882,1,0,0,0
20130713092836.daq,31,2,94.3333333333333,1,0,right,0.657379150390625,-180.657379150391,12,0.0001,51.0230102539063,37.1831603440205,0.219724997878075,0.356021076440811,-0.0229808371514082,3.22895153792468,-46975.5641690267,-63025.6960033159,-46975.5359152797,-63023.2335744034,-46975.5076615327,-63020.7711454909,1,0,0,0
20130713092836.daq,31,2,94.4333333333333,1,0,right,0.634918212890625,-180.634918212891,12,0.0001,51.1483001708984,44.6757405100516,0.219724997878075,0.355559825897217,-0.00399751355871558,3.31739876525329,-46983.0558200215,-63025.6075536141,-46983.0285315914,-63023.1451138148,-46983.0012431612,-63020.6826740155,1,0,0,0
20130713092836.daq,31,2,94.5333333333333,1,0,right,0.608642578125,-180.608642578125,12,0.0001,51.2723731994629,52.1866456121052,0.219724997878075,0.355565905570984,-0.0609477162361145,3.41001922369929,-46990.5630042043,-63025.5154341561,-46990.5368450429,-63023.0529821014,-46990.5106858815,-63020.5905300467,1,0,0,0
20130713092836.daq,31,2,94.6333333333333,1,0,right,0.58563232421875,-180.585632324219,12,0.0001,51.3947677612305,59.7156039710635,0.439449995756149,0.355973929166794,-0.0134891755878925,3.49404185266754,-46998.0858908566,-63025.4309243272,-46998.0607206296,-63022.9684619654,-46998.0355504025,-63020.5059996036,1,0,0,0
20130713092836.daq,31,2,94.7333333333333,1,0,right,0.57171630859375,-180.571716308594,12,0.0001,51.5163650512695,67.2624411658553,0.878899991512299,0.354293972253799,-0.0514560528099537,3.57919563261636,-47005.6324324397,-63025.3458501389,-47005.607860297,-63022.8833817364,-47005.5832881543,-63020.4209133339,1,0,0,0
