daqname,subject,instance,time,road_type,oncoming,direction,heading_local,heading,width,curvature,speed,distance,steer,throttle,brake,lat_dist,front_left_x,front_left_y,front_center_x,front_center_y,front_right_x,front_right_y,pre_phase,ld_phase,post_phase,exceed
20130130090343.daq,34,3,591.683333333333,1,0,right,0.176986694335938,179.823013305664,12,0.0001,60.1331977844238,0,0.659174978733063,0.138672471046448,0.046218179166317,2.74139687339594,-4233.10237996571,-9514.18671040937,-4233.09477303286,-9511.72413116029,-4233.08716610002,-9509.26155191121,1,0,0,0
20130130090343.daq,34,3,591.783333333333,1,0,right,0.17236328125,179.82763671875,12,0.0001,60.0214385986328,8.81135671687662,0.703119993209839,0.138313964009285,0.0557098425924778,2.77309880993403,-4241.91134920392,-9514.15281675763,-4241.90394098593,-9511.69023690273,-4241.89653276794,-9509.22765704784,1,0,0,0
20130130090343.daq,34,3,591.883333333333,1,0,right,0.171165466308594,179.828834533691,12,0.0001,59.9099502563477,17.6063413982884,0.791009962558746,0.138162091374397,0.0557098425924778,2.80596056994439,-4250.7042887282,-9514.11968773612,-4250.69693199245,-9511.65710772689,-4250.6895752567,-9509.19452771765,1,0,0,0
20130130090343.daq,34,3,591.983333333333,1,0,right,0.171882629394531,179.828117370605,12,0.0001,59.798755645752,26.3849966587368,0.878899991512299,0.137839645147324,0.0367265194654465,2.83815889967937,-4259.48116169534,-9514.087416806,-4259.47377413583,-9511.62483688904,-4259.46638657632,-9509.16225697209,1,0,0,0
20130130090343.daq,34,3,592.083333333333,1,0,right,0.181259155273438,179.818740844727,12,0.0001,59.6878471374512,35.1473642734927,1.14256989955902,0.137989610433578,0.0557098425924778,2.87121579708468,-4268.24164433263,-9514.0546101403,-4268.23385376893,-9511.5920314653,-4268.22606320524,-9509.12945279031,1,0,0,0
20130130090343.daq,34,3,592.183333333333,1,0,right,0.19580078125,179.80419921875,12,0.0001,59.577220916748,43.893485691453,1.23045992851257,0.13814914226532,0.0557098425924778,2.90403061753891,-4276.98662777961,-9514.02148384822,-4276.97821221555,-9511.55890722977,-4276.96979665149,-9509.09633061133,1,0,0,0
20130130090343.daq,34,3,592.283333333333,1,0,right,0.214859008789063,179.785140991211,12,0.0001,59.4668731689453,52.6234023615179,1.23045992851257,0.137932896614075,0.0367265194654465,2.93804598925978,-4285.715119438,-9513.98710140313,-4285.70588475047,-9511.52452772018,-4285.69665006293,-9509.06195403722,1,0,0,0
20130130090343.daq,34,3,592.383333333333,1,0,right,0.235176086425781,179.764823913574,12,0.0001,59.3567924499512,61.3371541473643,1.23045992851257,0.137799501419067,0.0557098425924778,2.9751049994401,-4294.42801633367,-9513.95068776559,-4294.41790841835,-9511.48811751208,-4294.40780050304,-9509.02554725857,1,0,0,0
20130130090343.daq,34,3,592.483333333333,1,0,right,0.257034301757813,179.742965698242,12,0.0001,59.2469940185547,70.0347817985385,1.23045992851257,0.137824028730392,0.046218179166317,3.01290884200079,-4303.12483696405,-9513.91222542906,-4303.11378958429,-9511.4496592109,-4303.10274220454,-9508.98709299274,1,0,0,0
20130130090343.daq,34,3,592.583333333333,1,0,right,0.277206420898438,179.722793579102,12,0.0001,59.1374702453613,78.7163258780638,1.18651497364044,0.138001188635826,0.0272346250712872,3.05346114903409,-4311.80501456992,-9513.87191415226,-4311.79310019544,-9511.40935197617,-4311.78118582095,-9508.94678980008,1,0,0,0
20130130090343.daq,34,3,592.683333333333,1,0,right,0.298324584960938,179.701675415039,12,0.0001,59.0282211303711,87.3818259232576,1.05467998981476,0.138256758451462,-0.0012403599685058,3.09817904091195,-4320.46958968999,-9513.82763787473,-4320.45676766149,-9511.36508025734,-4320.44394563298,-9508.90252263994,1,0,0,0
20130130090343.daq,34,3,592.783333333333,1,0,right,0.313858032226563,179.686141967773,12,0.0001,58.9192314147949,96.0313216579198,0.878899991512299,0.138054072856903,0.0652015060186386,3.14490533867078,-4329.11791565835,-9513.78077756594,-4329.10442600683,-9511.31822351522,-4329.09093635531,-9508.8556694645,1,0,0,0
20130130090343.daq,34,3,592.883333333333,1,0,right,0.320777893066406,179.679222106934,12,0.0001,58.8105278015137,104.664853784961,0.527339994907379,0.13781426846981,0.0652015060186386,3.19423898536652,-4337.74991934681,-9513.73152091236,-4337.73613228201,-9511.2689685088,-4337.72234521721,-9508.80641610524,1,0,0,0
20130130090343.daq,34,3,592.983333333333,1,0,right,0.305519104003906,179.694480895996,12,0.0001,58.7020835876465,113.282572107888,-0.307614982128143,0.137515276670456,0.0272346250712872,3.24386175945412,-4346.36527203141,-9513.68168457168,-4346.35214078447,-9511.21912858373,-4346.33900953752,-9508.75657259578,1,0,0,0
20130130090343.daq,34,3,593.083333333333,1,0,right,0.278579711914063,179.721420288086,12,0.0001,58.5938911437988,121.88429320716,-0.395504981279373,0.137164443731308,0.0367265194654465,3.29358032177922,-4354.96422760719,-9513.63159475593,-4354.95225420891,-9511.16903286611,-4354.94028081063,-9508.7064709763,1,0,0,0
20130130090343.daq,34,3,593.183333333333,1,0,right,0.240127563476563,179.759872436523,12,0.0001,58.4859771728516,130.47016716603,-0.351559966802597,0.137079432606697,0.0557098425924778,3.34111898020352,-4363.54678913714,-9513.58417036347,-4363.53646840758,-9511.12160099268,-4363.52614767803,-9508.65903162188,1,0,0,0
20130130090343.daq,34,3,593.283333333333,1,0,right,0.1986083984375,179.801391601563,12,0.0001,58.3783302307129,139.040232915682,-0.351559966802597,0.137184038758278,0.0936767235398293,3.38649249436293,-4372.11316104983,-9513.53888824801,-4372.1046248142,-9511.0763120449,-4372.09608857857,-9508.6137358418,1,0,0,0
