daqname,subject,instance,time,road_type,oncoming,direction,heading_local,heading,width,curvature,speed,distance,steer,throttle,brake,lat_dist,front_left_x,front_left_y,front_center_x,front_center_y,front_right_x,front_right_y,pre_phase,ld_phase,post_phase,exceed
20130129092120.daq,26,5,1471.66666666667,1,0,right,1.30997179845053,324.023849487305,12,-0.000435672137645362,63.6005516052246,0,4.83394956588745,0,0.0116711547598243,2.82573473911968,21759.9191699252,-54118.7055256519,21758.4725246694,-54120.6984059612,21757.0258794136,-54122.6912862705,1,0,0,0
20130129092120.daq,26,5,1471.76666666667,1,0,right,1.50814191032356,323.815246582031,12,-0.000457721973853414,63.5960083007813,9.32776468305383,5.75679492950439,0,-0.0168040618300438,2.98781337625452,21767.4821297118,-54124.1525572157,21766.0282383664,-54126.1401573714,21764.5743470209,-54128.1277575271,1,0,0,0
20130129092120.daq,26,5,1471.86666666667,1,0,right,1.7287328953559,323.590026855469,12,-0.000479817206477761,63.5939407348633,18.6550708172726,5.88862991333008,0,-0.0168040618300438,3.20183176497349,21775.0252288128,-54129.6318950121,21773.5635358098,-54131.6137648334,21772.1018428069,-54133.5956346547,1,0,0,0
20130129092120.daq,26,5,1471.96666666667,1,0,right,1.93623362395812,323.345108032227,12,-0.00050196136704494,63.5918045043945,27.9820724955935,5.88862991333008,0,-0.0262957233935595,3.44826241058851,21782.5464486443,-54135.1398273157,21781.0762972418,-54137.1154308379,21779.6061458393,-54139.0910343602,1,0,0,0
20130129092120.daq,26,5,1472.06666666667,1,0,right,2.08466921011581,323.095886230469,12,-0.000524153393735356,63.5886650085449,37.3086723200686,5.75679492950439,0,0.00217949296347797,3.72474131289757,21790.0440886515,-54140.6792677891,21788.5653578203,-54142.6484578643,21787.086626989,-54144.6176479394,1,0,0,0
20130129092120.daq,26,5,1472.16666666667,1,0,right,2.17872876424565,322.847106933594,12,-0.000546387531869495,63.5846862792969,46.6347455709765,5.58101463317871,0,-0.0357873849570751,4.01074671846699,21797.5182294342,-54146.2460047367,21796.0309623107,-54148.2087555938,21794.5436951872,-54150.1715064508,1,0,0,0
20130129092120.daq,26,5,1472.26666666667,1,0,right,2.15966640496606,322.601608276367,12,-0.000568652853985295,63.5803298950195,55.960206040254,5.53706979751587,0,0.0116711547598243,4.30924568014961,21804.9689225325,-54151.8437625098,21803.4732591711,-54153.8001227866,21801.9775958097,-54155.7564830635,1,0,0,0
20130129092120.daq,26,5,1472.36666666667,1,0,right,2.24793829001851,322.352813720703,12,-0.000590933267275101,63.5761108398438,65.2850285974564,5.71284961700439,0,0.00217949296347797,4.61540481279264,21812.3960505546,-54157.4768683491,21810.8919062483,-54159.426715607,21809.387761942,-54161.376562865,1,0,0,0
20130129092120.daq,26,5,1472.46666666667,1,0,right,2.22371353067086,322.100982666016,12,-0.000613212312887835,63.5722885131836,74.6092596802628,5.84468460083008,0,-0.0452792793512344,4.91943122080671,21819.7957094024,-54163.14139836,21818.2830095258,-54165.0846156683,21816.7703096493,-54167.0278329765,1,0,0,0
20130129092120.daq,26,5,1472.56666666667,1,0,right,2.1472505726104,321.842895507813,12,-0.000635474737447151,63.5689735412598,83.9329728150333,5.93257474899292,0,0.0116711547598243,5.21898401491185,21827.169789064,-54168.8375568333,21825.6483513982,-54170.7739405382,21824.1269137324,-54172.7103242431,1,0,0,0
