daqname,subject,instance,time,road_type,oncoming,direction,heading_local,heading,width,curvature,speed,distance,steer,throttle,brake,lat_dist,front_left_x,front_left_y,front_center_x,front_center_y,front_right_x,front_right_y,pre_phase,ld_phase,post_phase,exceed
20130509092925.daq,35,1,79.0333333333333,1,0,right,0.654106353456882,144.709415435791,12,-0.000177259934279208,50.1552314758301,0,3.33981990814209,0,6.00673246383667,2.76450112020215,-36235.8989015953,-22471.7684115383,-36234.4762049039,-22469.7583646364,-36233.0535082125,-22467.7483177346,1,0,0,0
20130509092925.daq,35,1,79.1333333333333,1,0,right,0.749812070254904,144.620044708252,12,-0.000198171120408476,50.169116973877,7.35725655016904,3.51559996604919,0,6.14910936355591,2.84055165778777,-36241.897500042,-22467.5243544721,-36240.4716697844,-22465.516529156,-36239.0458395268,-22463.5087038399,1,0,0,0
20130509092925.daq,35,1,79.2333333333333,1,0,right,0.844084871078053,144.529689788818,12,-0.000219228309281702,50.1729393005371,14.7158220276701,3.33981990814209,0,6.56674432754517,2.93187466042594,-36247.8960738974,-22463.2704704045,-36246.4670790919,-22461.2648961054,-36245.0380842864,-22459.2593218063,1,0,0,0
20130509092925.daq,35,1,79.3333333333333,1,0,right,0.929215627227336,144.445205688477,12,-0.000240432537345797,50.1641731262207,22.0740630941013,2.94431495666504,0,6.66166114807129,3.03631757143527,-36253.8830133407,-22459.00915515,-36252.4510628188,-22457.00569012,-36251.019112297,-22455.0022250899,1,0,0,0
20130509092925.daq,35,1,79.4333333333333,1,0,right,1.00292953536348,144.368953704834,12,-0.000261787127936259,50.1418991088867,29.4300079661111,2.63669991493225,0,6.68064498901367,3.15265907076552,-36259.8622641233,-22454.7386075939,-36258.4276485626,-22452.7370500463,-36256.9930330019,-22450.7354924987,1,0,0,0
20130509092925.daq,35,1,79.5333333333333,1,0,right,1.05968765222477,144.30647277832,12,-0.000283298901257442,50.1099662780762,36.7818998910848,1.97752487659454,0,6.53826951980591,3.27533934896905,-36265.8339174875,-22450.4650440093,-36264.397120086,-22448.4650520967,-36262.9603226844,-22446.4650601841,1,0,0,0
20130509092925.daq,35,1,79.6333333333333,1,0,right,1.09146385966994,144.265789031982,12,-0.000304977565027109,50.077823638916,44.1289750250207,1.31834995746613,0,6.32945156097412,3.40726749072904,-36271.7941996062,-22446.1870283642,-36270.3559824421,-22444.1880571758,-36268.917765278,-22442.1890859873,1,0,0,0
20130509092925.daq,35,1,79.7333333333333,1,0,right,1.10697091704947,144.238189697266,12,-0.000326834957272022,50.0515823364258,51.4717322466845,1.2744048833847,0,6.19656753540039,3.5447178515906,-36277.7468789429,-22441.9059509743,-36276.3076990427,-22439.9076728059,-36274.8685191425,-22437.9093946375,1,0,0,0
20130509092925.daq,35,1,79.8333333333333,1,0,right,1.11699679677562,144.212886810303,12,-0.000348883861351982,50.0320587158203,58.8111499179454,1.58201992511749,0,6.24402618408203,3.68633043049506,-36283.6917821081,-22437.6230687988,-36282.2517198713,-22435.625426394,-36280.8116576345,-22433.6277839892,1,0,0,0
20130509092925.daq,35,1,79.9333333333333,1,0,right,1.14896374248877,144.180946350098,12,-0.000371136919094374,50.0167655944824,66.148051421887,2.02146983146667,0,6.50030279159546,3.82853213792585,-36289.6365768656,-22433.3378055968,-36288.1954012345,-22431.3409662883,-36286.7542256034,-22429.3441269799,1,0,0,0
20130509092925.daq,35,1,80.0333333333333,1,0,right,1.18700970943951,144.134189605713,12,-0.000393606103031459,49.9971885681152,73.4825161128692,2.59275484085083,0,7.04133033752441,3.97787626243599,-36295.5733168859,-22429.049634179,-36294.1305121959,-22427.0539716198,-36292.6877075059,-22425.0583090607,1,0,0,0
