daqname,subject,instance,time,road_type,oncoming,direction,heading_local,heading,width,curvature,speed,distance,steer,throttle,brake,lat_dist,front_left_x,front_left_y,front_center_x,front_center_y,front_right_x,front_right_y,pre_phase,ld_phase,post_phase,exceed
20130731122436.daq,113,3,383.85,1,0,right,0.298370361328125,-180.298370361328,12,0.0001,63.9998512268066,0,0.57128494977951,0.500068187713623,-0.0328541286289692,2.75063171072275,-27536.2293564256,-9526.18017410279,-27536.2165324297,-9523.71761649564,-27536.2037084337,-9521.25505888848,1,0,0,0
20130731122436.daq,113,3,383.95,1,0,right,0.286834716796875,-180.286834716797,12,0.0001,64.125244140625,9.39586872138534,0.57128494977951,0.49916484951973,-0.0138708064332604,2.80376973870446,-27545.6236077209,-9526.1222946039,-27545.6112795242,-9523.65973446473,-27545.5989513275,-9521.19717432557,1,0,0,0
20130731122436.daq,113,3,384.05,1,0,right,0.27496337890625,-180.274963378906,12,0.0001,64.2500762939453,18.8100871828501,0.57128494977951,0.499748677015305,-0.0043789129704237,2.85880288286354,-27555.0373819692,-9526.06638895622,-27555.0255640003,-9523.60382631559,-27555.0137460314,-9521.14126367496,1,0,0,0
20130731122436.daq,113,3,384.15,1,0,right,0.265106201171875,-180.265106201172,12,0.0001,64.3743438720703,28.2425722534899,0.791009962558746,0.500044584274292,-0.0613293461501598,2.9142101435199,-27564.4668300083,-9526.01133512513,-27564.4554356993,-9523.54877048777,-27564.4440413903,-9521.08620585042,1,0,0,0
20130731122436.daq,113,3,384.25,1,0,right,0.260894775390625,-180.260894775391,12,0.0001,64.4980545043945,37.6932423409744,1.01073491573334,0.49971529841423,-0.0233624689280987,2.96645351353125,-27573.9159464179,-9525.95886145563,-27573.9047331155,-9523.49629598741,-27573.893519813,-9521.03373051919,1,0,0,0
20130731122436.daq,113,3,384.35,1,0,right,0.26043701171875,-180.260437011719,12,0.0001,64.621223449707,47.1620174382042,1.01073491573334,0.499382942914963,-0.04234579205513,3.01988705998371,-27583.3846852928,-9525.90615541773,-27583.373491665,-9523.44358986,-27583.3622980371,-9520.98102430227,1,0,0,0
20130731122436.daq,113,3,384.45,1,0,right,0.262420654296875,-180.262420654297,12,0.0001,64.7438430786133,56.6488168853466,1.01073491573334,0.49952021241188,-0.0043789129704237,3.06999489445206,-27592.8691085,-9525.85525137298,-27592.8578296154,-9523.39268620426,-27592.8465507309,-9520.93012103554,1,0,0,0
20130731122436.daq,113,3,384.55,1,0,right,0.265594482421875,-180.265594482422,12,0.0001,64.8658981323242,66.1535595563182,1.01073491573334,0.50011795759201,-0.0328541286289692,3.12085573282061,-27602.3730918726,-9525.80427364792,-27602.3616765774,-9523.34170910776,-27602.3502612821,-9520.87914456759,1,0,0,0
20130731122436.daq,113,3,384.65,1,0,right,0.2684326171875,-180.268432617188,12,0.0001,64.9874114990234,75.6761632993148,1.01073491573334,0.49897101521492,-0.165738314390182,3.17183326477096,-27611.8946452038,-9525.75331670025,-27611.883107926,-9523.29075272856,-27611.8715706481,-9520.82818875688,1,0,0,0
20130731122436.daq,113,3,384.75,1,0,right,0.271820068359375,-180.271820068359,12,0.0001,65.1083526611328,85.2165469882493,1.01073491573334,0.499161392450333,0.0146044101566076,3.22280202058864,-27621.43574312,-9525.70232574211,-27621.4240602501,-9523.23976245684,-27621.4123773801,-9520.77719917157,1,0,0,0
20130731122436.daq,113,3,384.85,1,0,right,0.275543212890625,-180.275543212891,12,0.0001,65.2287673950195,94.7746309890135,1.01073491573334,0.498603790998459,-0.0233624689280987,3.27486069827889,-27630.9924741769,-9525.65033743398,-27630.9806312868,-9523.18777491307,-27630.9687883967,-9520.72521239216,1,0,0,0
20130731122436.daq,113,3,384.95,1,0,right,0.27783203125,-180.27783203125,12,0.0001,65.3486557006836,104.350336599997,1.01073491573334,0.499709457159042,-0.0898045599460602,3.32730555235398,-27640.5667485128,-9525.59843792042,-27640.5548072497,-9523.13587587457,-27640.5428659866,-9520.67331382872,1,0,0,0
20130731122436.daq,113,3,385.05,1,0,right,0.279571533203125,-180.279571533203,12,0.0001,65.4630584716797,113.943527119085,0.966789960861206,0.499038696289063,-0.0138708064332604,3.3798416772539,-27650.1585876294,-9525.54559585113,-27650.1465716028,-9523.08303416895,-27650.1345555762,-9520.62047248678,1,0,0,0
20130731122436.daq,113,3,385.15,1,0,right,0.279815673828125,-180.279815673828,12,0.0001,65.5868835449219,123.554187626538,0.92284494638443,0.498653262853622,-0.04234579205513,3.43242161502229,-27659.7679685577,-9525.49284636104,-27659.7559420381,-9523.03028473009,-27659.7439155184,-9520.56772309913,1,0,0,0
20130731122436.daq,113,3,385.25,1,0,right,0.279510498046875,-180.279510498047,12,0.0001,65.7052307128906,133.182303668862,0.966789960861206,0.499836653470993,-0.0328541286289692,3.48624020803023,-27669.3949142723,-9525.4391543174,-27669.382900869,-9522.97659262242,-27669.3708874657,-9520.51403092745,1,0,0,0
20130731122436.daq,113,3,385.35,1,0,right,0.2808837890625,-180.280883789063,12,0.0001,65.8230743408203,142.827740781911,0.966789960861206,0.500158786773682,-0.0328541286289692,3.54044095912255,-27679.0394788686,-9525.38535835723,-27679.0274064415,-9522.9227969509,-27679.0153340145,-9520.46023554457,1,0,0,0
20130731122436.daq,113,3,385.45,1,0,right,0.281280517578125,-180.281280517578,12,0.0001,65.9404220581055,152.490425019725,0.966789960861206,0.499855011701584,-0.04234579205513,3.59361943040855,-27688.7015978766,-9525.33162285747,-27688.6895083982,-9522.8690615348,-27688.6774189199,-9520.40650021212,1,0,0,0
20130731122436.daq,113,3,385.55,1,0,right,0.28375244140625,-180.283752441406,12,0.0001,66.0572738647461,162.170283648582,0.966789960861206,0.499185293912888,-0.0328541286289692,3.64834262288744,-27698.3793922689,-9525.27678231423,-27698.3671965477,-9522.81422151542,-27698.3550008265,-9520.35166071661,1,0,0,0
20130731122436.daq,113,3,385.65,1,0,right,0.284576416015625,-180.284576416016,12,0.0001,66.1736450195313,171.867246172722,0.966789960861206,0.499105423688889,0.00511274859309196,3.70307787076536,-27708.0747247731,-9525.22204379924,-27708.0624936377,-9522.75948317607,-27708.0502625023,-9520.29692255291,1,0,0,0
20130731122436.daq,113,3,385.75,1,0,right,0.28631591796875,-180.286315917969,12,0.0001,66.2895126342773,181.581239205672,0.966789960861206,0.499693274497986,-0.146754756569862,3.75788278094531,-27717.787657627,-9525.16724859998,-27717.7753517281,-9522.70468834929,-27717.7630458293,-9520.24212809859,1,0,0,0
20130731122436.daq,113,3,385.85,1,0,right,0.286163330078125,-180.286163330078,12,0.0001,66.4048843383789,191.312189360964,0.92284494638443,0.499991804361343,-0.156246423721313,3.8137114594165,-27727.5181226728,-9525.11159398483,-27727.5058233322,-9522.64903370138,-27727.4935239915,-9520.18647341792,1,0,0,0
20130731122436.daq,113,3,385.95,1,0,right,0.287261962890625,-180.287261962891,12,0.0001,66.519775390625,201.060025396855,0.92284494638443,0.499007731676102,0.00511274859309196,3.870118709037,-27737.2642430922,-9525.05586190116,-27737.2518965325,-9522.59330185399,-27737.2395499729,-9520.13074180683,1,0,0,0
20130731122436.daq,113,3,386.05,1,0,right,0.2882080078125,-180.288208007813,12,0.0001,66.6294479370117,210.824620215819,0.966789960861206,0.497137188911438,-0.0233624689280987,3.92507299776514,-27747.0279379314,-9525.00013926446,-27747.0155507109,-9522.53757942149,-27747.0031634905,-9520.07501957852,1,0,0,0
20130731122436.daq,113,3,386.15,1,0,right,0.290069580078125,-180.290069580078,12,0.0001,66.7481460571289,220.605962534792,1.05467998981476,0.492139220237732,0.0240960717201233,3.98110127633296,-27756.8092331163,-9524.94435994195,-27756.7967658858,-9522.48180050275,-27756.7842986554,-9520.01924106355,1,0,0,0
20130731122436.daq,113,3,386.25,1,0,right,0.2943115234375,-180.294311523438,12,0.0001,66.8615264892578,230.404034450108,1.09862494468689,0.474348574876785,0.0146044101566076,4.03772791295733,-27766.6062110644,-9524.88745666979,-27766.5935615163,-9522.42489816037,-27766.5809119682,-9519.96233965094,1,0,0,0
20130731122436.daq,113,3,386.35,1,0,right,0.30035400390625,-180.300354003906,12,0.0001,66.9740829467773,240.218680703219,1.14256989955902,0.459941059350967,-0.0803126692771912,4.09552188759312,-27776.4188576765,-9524.83044190116,-27776.4059484241,-9522.36788473946,-27776.3930391717,-9519.90532757776,1,0,0,0
20130731122436.daq,113,3,386.45,1,0,right,0.30853271484375,-180.308532714844,12,0.0001,67.0852890014648,250.0497456626,1.14256989955902,0.442416787147522,-0.0043789129704237,4.15302746210967,-27786.2491341833,-9524.77231827239,-27786.2358734122,-9522.30976297852,-27786.2226126412,-9519.84720768465,1,0,0,0
20130731122436.daq,113,3,386.55,1,0,right,0.3157958984375,-180.315795898438,12,0.0001,67.1927032470703,259.896889531203,1.14256989955902,0.430658966302872,-0.0233624689280987,4.21089128666481,-27796.0950134225,-9524.71425131108,-27796.0814404821,-9522.25169771802,-27796.0678675417,-9519.78914412495,1,0,0,0
20130731122436.daq,113,3,386.65,1,0,right,0.324615478515625,-180.324615478516,12,0.0001,67.2932739257813,269.759306083648,1.14256989955902,0.427028298377991,-0.0043789129704237,4.27097217344301,-27805.9565553238,-9524.65413481466,-27805.942603321,-9522.19158334006,-27805.9286513181,-9519.72903186546,1,0,0,0
20130731122436.daq,113,3,386.75,1,0,right,0.33251953125,-180.33251953125,12,0.0001,67.3864974975586,279.635927253134,1.05467998981476,0.42468199133873,-0.04234579205513,4.33201254101784,-27815.8336999624,-9524.59309842507,-27815.8194082464,-9522.13054889861,-27815.8051165305,-9519.66799937214,1,0,0,0
20130731122436.daq,113,3,386.85,1,0,right,0.3341064453125,-180.334106445313,12,0.0001,67.473503112793,289.525747822252,0.834954977035522,0.423553675413132,-0.0328541286289692,4.39467834318669,-27825.7224102799,-9524.53050014097,-27825.708050359,-9522.06795101128,-27825.6936904381,-9519.6054018816,1,0,0,0
20130731122436.daq,113,3,386.95,1,0,right,0.3271484375,-180.3271484375,12,0.0001,67.5557861328125,299.427966601044,0.26366999745369,0.423166990280151,-0.0043789129704237,4.45798890193058,-27835.6226323293,-9524.46745450856,-27835.6085714608,-9522.00490365317,-27835.5945105923,-9519.54235279777,1,0,0,0
20130731122436.daq,113,3,387.05,1,0,right,0.30804443359375,-180.308044433594,12,0.0001,67.6314315795898,309.341949966856,0.0439449995756149,0.422900229692459,-0.0233624689280987,4.51708718273627,-27845.1221692166,-9524.40809069599,-27845.1089294317,-9521.9455352892,-27845.0956896469,-9519.4829798824,1,0,0,0
20130731122436.daq,113,3,387.15,1,0,right,0.279632568359375,-180.279632568359,12,0.0001,67.7111129760742,319.267313456665,0.0439449995756149,0.423196196556091,-0.0043789129704237,4.58172558600908,-27855.4574172365,-9524.34344363486,-27855.4453985866,-9521.88088196549,-27855.4333799368,-9519.41832029611,1,0,0,0
20130731122436.daq,113,3,387.25,1,0,right,0.24920654296875,-180.249206542969,12,0.0001,67.7858505249023,329.203796627775,0.0878899991512299,0.422194868326187,-0.0138708064332604,4.64057079422777,-27865.3922247858,-9524.28478028094,-27865.3815138424,-9521.82221257646,-27865.3708028989,-9519.35964487199,1,0,0,0
20130731122436.daq,113,3,387.35,1,0,right,0.220733642578125,-180.220733642578,12,0.0001,67.8593978881836,339.151149761063,0.0878899991512299,0.421885639429092,0.00511274859309196,4.69649250328023,-27875.3368445136,-9524.22892535059,-27875.3273573342,-9521.76635262743,-27875.3178701548,-9519.30377990427,1,0,0,0
20130731122436.daq,113,3,387.45,1,0,right,0.1949462890625,-180.194946289063,12,0.0001,67.9319915771484,349.109217784488,0.26366999745369,0.422143310308456,-0.0328541286289692,4.74846436949063,-27885.2912944525,-9524.17681015794,-27885.2829156145,-9521.71423341426,-27885.2745367766,-9519.25165667058,1,0,0,0
20130731122436.daq,113,3,387.55,1,0,right,0.172149658203125,-180.172149658203,12,0.0001,68.0038452148438,359.077876491232,0.395504981279373,0.421857923269272,-0.0233624689280987,4.79593648455409,-27895.2575353981,-9524.12939247358,-27895.2501363616,-9521.66681259108,-27895.2427373252,-9519.20423270858,1,0,0,0
20130731122436.daq,113,3,387.65,1,0,right,0.155731201171875,-180.155731201172,12,0.0001,68.0751190185547,369.057029182735,0.527339994907379,0.421947330236435,-0.0328541286289692,4.84014213264825,-27905.2356502872,-9524.08548628087,-27905.2289569184,-9521.62290437924,-27905.2222635496,-9519.16032247761,1,0,0,0
20130731122436.daq,113,3,387.75,1,0,right,0.142974853515625,-180.142974853516,12,0.0001,68.1459426879883,379.04660098056,0.615229964256287,0.421918630599976,0.00511274859309196,4.87992628981619,-27915.2236199839,-9524.04525971263,-27915.2174748852,-9521.58267638182,-27915.2113297864,-9519.12009305101,1,0,0,0
20130731122436.daq,113,3,387.85,1,0,right,0.132049560546875,-180.132049560547,12,0.0001,68.216423034668,389.046534257221,0.615229964256287,0.421406239271164,0.0146044101566076,4.91643394938109,-27925.2213998865,-9524.0088260775,-27925.215724359,-9521.5462416197,-27925.2100488315,-9519.08365716189,1,0,0,0
20130731122436.daq,113,3,387.95,1,0,right,0.124542236328125,-180.124542236328,12,0.0001,68.28662109375,399.056783321008,0.659174978733063,0.422122150659561,-0.0328541286289692,4.95047397820405,-27935.2290288615,-9523.9751106957,-27935.2236760004,-9521.51252551539,-27935.2183231394,-9519.04994033507,1,0,0,0
20130731122436.daq,113,3,388.05,1,0,right,0.116546630859375,-180.116546630859,12,0.0001,68.3536529541016,409.077273759733,0.74706494808197,0.421936541795731,-0.0233624689280987,4.97937401092949,-27944.4124270831,-9523.9463082987,-27944.4074178749,-9521.48372239537,-27944.4024086667,-9519.02113649204,1,0,0,0
