daqname,subject,instance,time,road_type,oncoming,direction,heading_local,heading,width,curvature,speed,distance,steer,throttle,brake,lat_dist,front_left_x,front_left_y,front_center_x,front_center_y,front_right_x,front_right_y,pre_phase,ld_phase,post_phase,exceed
20130810091418.daq,31,3,763.383333333333,1,0,right,1.30812072753906,178.691879272461,12,0.0001,63.7808723449707,0,2.02146983146667,0.304498612880707,0.047260195016861,2.8310375235074,-13872.5013501113,-9514.10962590841,-13872.4451315468,-9511.64767670169,-13872.3889129823,-9509.18572749498,1,0,0,0
20130810091418.daq,31,3,763.483333333333,1,0,right,1.36970520019531,178.630294799805,12,0.0001,63.787223815918,9.35501614541863,2.41697478294373,0.303955644369125,-0.000198578083654866,3.02063851265965,-13881.8553138679,-9513.90363769683,-13881.7964491058,-9511.44175033888,-13881.7375843437,-9508.97986298093,1,0,0,0
20130810091418.daq,31,3,763.583333333333,1,0,right,1.43423461914063,178.565765380859,12,0.0001,63.7935562133789,18.7109551233079,2.28513979911804,0.303536713123322,0.0757351815700531,3.23759874059784,-13891.2103178865,-9513.68672204072,-13891.1486804597,-9511.22490254063,-13891.0870430329,-9508.76308304053,1,0,0,0
20130810091418.daq,31,3,763.683333333333,1,0,right,1.48825073242188,178.511749267578,12,0.0001,63.7999267578125,28.0678311540323,1.66990995407104,0.304256081581116,0.0377683006227016,3.46563801383435,-13900.5650759259,-9513.45874211632,-13900.5011176243,-9510.99698181948,-13900.4371593226,-9508.53522152265,1,0,0,0
20130810091418.daq,31,3,763.783333333333,1,0,right,1.52984619140625,178.470153808594,12,0.0001,63.806324005127,37.4256451234614,1.05467998981476,0.304179549217224,-0.00969024002552032,3.70133816209525,-13909.9205226768,-9513.22274736795,-13909.854777209,-9510.76103415214,-13909.7890317412,-9508.29932093633,1,0,0,0
20130810091418.daq,31,3,763.883333333333,1,0,right,1.54881286621094,178.451187133789,12,0.0001,63.8126754760742,46.7843931617899,0.57128494977951,0.303447216749191,0.0567518547177315,3.94547510406628,-13919.2754494998,-9512.97839921114,-13919.2088891325,-9510.51670789399,-13919.1423287651,-9508.05501657684,1,0,0,0
20130810091418.daq,31,3,763.983333333333,1,0,right,1.55718231201172,178.442817687988,12,0.0001,63.8190383911133,56.1440746629014,0.57128494977951,0.303262770175934,0.0757351815700531,4.19586514356925,-13928.6311099173,-9512.72787665878,-13928.5641899606,-9510.26619509066,-13928.4972700039,-9507.80451352254,1,0,0,0
20130810091418.daq,31,3,764.083333333333,1,0,right,1.55992126464844,178.440078735352,12,0.0001,63.8254165649414,65.5046882746828,0.57128494977951,0.304407298564911,0.00929331500083208,4.45082390206398,-13937.986641375,-9512.47282283173,-13937.9196037408,-9510.01114446544,-13937.8525661067,-9507.54946609916,1,0,0,0
20130810091418.daq,31,3,764.183333333333,1,0,right,1.55998992919922,178.440010070801,12,0.0001,63.8318367004395,74.8662409441531,0.527339994907379,0.304441541433334,0.0187849774956703,4.70857905973717,-13947.3430882595,-9512.21500604441,-13947.2760476752,-9509.75332775847,-13947.2090070909,-9507.29164947253,1,0,0,0
20130810091418.daq,31,3,764.283333333333,1,0,right,1.55758666992188,178.442413330078,12,0.0001,63.8382873535156,84.228737753343,0.395504981279373,0.303719639778137,0.0187849774956703,4.96815872205585,-13956.700455113,-9511.9553904742,-13956.6335177833,-9509.49370937841,-13956.5665804536,-9507.03202828263,1,0,0,0
20130810091418.daq,31,3,764.383333333333,1,0,right,1.5499267578125,178.450073242188,12,0.0001,63.8446578979492,93.5921759514313,0.131834998726845,0.304007291793823,0.066243514418602,5.22841527509831,-13966.0586781383,-9511.69512654114,-13965.992069913,-9509.23343651846,-13965.9254616878,-9506.77174649578,1,0,0,0
20130810091418.daq,31,3,764.483333333333,1,0,right,1.53041839599609,178.469581604004,12,0.0001,63.8509979248047,102.956545327703,-0.395504981279373,0.303402215242386,0.047260195016861,5.48797506956791,-13975.4176061075,-9511.43560227218,-13975.351836055,-9508.97388971308,-13975.2860660024,-9506.51217715399,1,0,0,0
