daqname,subject,instance,time,road_type,oncoming,direction,heading_local,heading,width,curvature,speed,distance,steer,throttle,brake,lat_dist,front_left_x,front_left_y,front_center_x,front_center_y,front_right_x,front_right_y,pre_phase,ld_phase,post_phase,exceed
20131205090240.daq,120,2,736.866666666667,1,0,left,-0.971504211425781,180.971504211426,12,0.0001,66.6781158447266,0,-1.18651497364044,0.222739830613136,0.0221017170697451,-3.30481569046352,-20888.3050992561,-47135.2926357078,-20888.3468528182,-47132.8303987039,-20888.3886063804,-47130.3681616999,1,0,0,0
20131205090240.daq,120,2,736.966666666667,1,0,left,-1.03651428222656,181.036514282227,12,0.0001,66.6112289428711,9.77457090230018,-1.18651497364044,0.223196640610695,0.00311839417554438,-3.43742155750475,-20898.0749152439,-47135.4372491969,-20898.1194625306,-47132.9750611531,-20898.1640098173,-47130.5128731094,1,0,0,0
20131205090240.daq,120,2,737.066666666667,1,0,left,-1.1005859375,181.1005859375,12,0.0001,66.5445709228516,19.5393486745597,-1.18651497364044,0.223422303795815,-0.0348484851419926,-3.58992041513828,-20907.8330321378,-47135.5896157577,-20907.8803327658,-47133.127479069,-20907.9276333937,-47130.6653423802,1,0,0,0
20131205090240.daq,120,2,737.166666666667,1,0,left,-1.16497802734375,181.164978027344,12,0.0001,66.4782104492188,29.2943718283641,-1.14256989955902,0.223314836621284,-0.00637326762080193,-3.75797512555202,-20917.5833238604,-47135.7576251085,-20917.63339154,-47133.2955431336,-20917.6834592196,-47130.8334611588,1,0,0,0
20131205090240.daq,120,2,737.266666666667,1,0,left,-1.22946166992188,181.229461669922,12,0.0001,66.4120864868164,39.0396799010196,-1.14256989955902,0.222984299063683,-0.00637326762080193,-3.93369772882789,-20927.3218900266,-47135.9334506973,-20927.3747286288,-47133.4714266304,-20927.4275672309,-47131.0094025636,1,0,0,0
20131205090240.daq,120,2,737.366666666667,1,0,left,-1.29209899902344,181.292098999023,12,0.0001,66.3461685180664,48.775304596973,-1.14256989955902,0.222426295280457,-0.0253568217158318,-4.12096960708929,-20937.0507340765,-47136.1208801217,-20937.1062641992,-47133.6589152907,-20937.161794322,-47131.1969504598,1,0,0,0
20131205090240.daq,120,2,737.466666666667,1,0,left,-1.35496520996094,181.354965209961,12,0.0001,66.2804946899414,58.5012799518809,-1.14256989955902,0.222926214337349,0.00311839417554438,-4.32004054767646,-20946.7698023492,-47136.3200405238,-20946.8280337609,-47133.8581381036,-20946.8862651726,-47131.3962356835,1,0,0,0
20131205090240.daq,120,2,737.566666666667,1,0,left,-1.41730499267578,181.417304992676,12,0.0001,66.2149963378906,68.2176351524759,-1.14256989955902,0.223081603646278,-0.00637326762080193,-4.52712260365061,-20956.4791145187,-47136.5269794307,-20956.5400245301,-47134.0651418256,-20956.6009345414,-47131.6033042205,1,0,0,0
20131205090240.daq,120,2,737.666666666667,1,0,left,-1.47583770751953,181.47583770752,12,0.0001,66.1497421264648,77.9244014369615,-0.834954977035522,0.222855687141418,-0.0253568217158318,-4.74603755165832,-20966.1787565451,-47136.7454025621,-20966.2421815095,-47134.2836284666,-20966.3056064738,-47131.821854371,1,0,0,0
20131205090240.daq,120,2,737.766666666667,1,0,left,-1.52016448974609,181.520164489746,12,0.0001,66.0847244262695,87.6216150789623,-0.219724982976913,0.223560020327568,-0.0158651601523161,-4.9747328710192,-20975.8709549342,-47136.974674684,-20975.9362844267,-47134.5129503938,-20976.0016139192,-47132.0512261036,1,0,0,0
