daqname,subject,instance,time,road_type,oncoming,direction,heading_local,heading,width,curvature,speed,distance,steer,throttle,brake,lat_dist,front_left_x,front_left_y,front_center_x,front_center_y,front_right_x,front_right_y,pre_phase,ld_phase,post_phase,exceed
20130307090256.daq,17,2,670.733333333333,1,0,left,-0.957794189453125,180.957794189453,12,0.0001,73.1028518676758,0,-0.966789960861206,0.334072321653366,-0.00389949907548726,-3.31744774053848,-15231.2497864631,-9515.30448964331,-15231.2909508476,-9512.84224271888,-15231.3321152321,-9510.37999579445,1,0,0,0
20130307090256.daq,17,2,670.833333333333,1,0,left,-1.00430297851563,181.004302978516,12,0.0001,73.1039810180664,10.7218589659315,-1.09862494468689,0.334732264280319,-0.0323747135698795,-3.45968908124823,-15241.966367465,-9515.45968727243,-15242.0095305191,-9512.99747457362,-15242.0526935732,-9510.5352618748,1,0,0,0
20130307090256.daq,17,2,670.933333333333,1,0,left,-1.04886627197266,181.048866271973,12,0.0001,73.1050720214844,21.4438810232532,-0.92284494638443,0.334432482719421,-0.00389949907548726,-3.62453267689277,-15252.6839727368,-9515.62453023785,-15252.7290508281,-9513.16235185497,-15252.7741289194,-9510.70017347209,1,0,0,0
20130307090256.daq,17,2,671.033333333333,1,0,left,-1.08858489990234,181.088584899902,12,0.0001,73.1061859130859,32.1660641204944,-0.659174978733063,0.333861589431763,-0.0133913923054934,-3.7978859090912,-15263.4007241027,-9515.79786433445,-15263.4475090164,-9513.33571779224,-15263.49429393,-9510.87357125004,1,0,0,0
20130307090256.daq,17,2,671.133333333333,1,0,left,-1.12023162841797,181.120231628418,12,0.0001,73.1073226928711,42.8884123605894,-0.439449965953827,0.33340659737587,0.0150838242843747,-3.98051988711018,-15274.1186585353,-9515.98046855671,-15274.1668033828,-9513.51834823125,-15274.2149482303,-9511.05622790578,1,0,0,0
20130307090256.daq,17,2,671.233333333333,1,0,left,-1.14851379394531,181.148513793945,12,0.0001,73.1084594726563,53.6109263963081,-0.483394980430603,0.333353996276855,0.0530507043004036,-4.1707695693532,-15284.8366787693,-9516.17067862697,-15284.8860389551,-9513.70858236657,-15284.9353991409,-9511.24648610616,1,0,0,0
20130307090256.daq,17,2,671.333333333333,1,0,left,-1.17273712158203,181.172737121582,12,0.0001,73.1095733642578,64.3336065073527,-0.439449965953827,0.333438873291016,-0.022883053869009,-4.36761393982753,-15295.5548030534,-9516.36747556854,-15295.605204152,-9513.90540039652,-15295.6556052506,-9511.4433252245,1,0,0,0
20130307090256.daq,17,2,671.433333333333,1,0,left,-1.19496154785156,181.194961547852,12,0.0001,73.1107482910156,75.0564540924534,-0.395504981279373,0.33342918753624,0.0530507043004036,-4.57020158702619,-15306.2729784194,-9516.57000915666,-15306.3243345271,-9514.10795371991,-15306.3756906347,-9511.64589828316,1,0,0,0
20130307090256.daq,17,2,671.533333333333,1,0,left,-1.21339416503906,181.213394165039,12,0.0001,73.1119689941406,85.7794769844986,-0.175779983401299,0.33323147892952,-0.00389949907548726,-4.77744449115794,-15316.9912514256,-9516.77719306013,-15317.0433995981,-9514.31515427255,-15317.0955477706,-9511.85311548497,1,0,0,0
20130307090256.daq,17,2,671.633333333333,1,0,left,-1.22896575927734,181.228965759277,12,0.0001,73.113166809082,96.5026784471556,-0.131834983825684,0.33331486582756,0.024575486779213,-4.99037532760503,-15327.7095981854,-9516.99006094746,-15327.7624154781,-9514.52803642341,-15327.8152327707,-9512.06601189936,1,0,0,0
