daqname,subject,instance,time,road_type,oncoming,direction,heading_local,heading,width,curvature,speed,distance,steer,throttle,brake,lat_dist,front_left_x,front_left_y,front_center_x,front_center_y,front_right_x,front_right_y,pre_phase,ld_phase,post_phase,exceed
20130416102004.daq,18,9,1500.48333333333,1,0,right,1.33785529188185,323.660598754883,12,-0.000544757886238041,51.3560104370117,0,4.92183971405029,0,8.63384437561035,2.85129375618435,21798.7158712328,-54145.6507924461,21797.2566204309,-54147.6344611484,21795.797369629,-54149.6181298507,1,0,0,0
20130416102004.daq,18,9,1500.58333333333,1,0,right,1.3369358448241,323.479614257813,12,-0.000570083116029506,51.2469940185547,7.52457162940118,5.44917964935303,0,8.65282726287842,3.00291371238721,21804.7733568964,-54150.1038389312,21803.3078474211,-54152.0828882993,21801.8423379459,-54154.0619376674,1,0,0,0
20130416102004.daq,18,9,1500.68333333333,1,0,right,1.39032906471641,323.275527954102,12,-0.000595501225767799,51.1137542724609,15.0312513215613,6.10835456848145,0,7.76060628890991,3.16694637183912,21810.8030639724,-54154.5661720613,21809.3305144788,-54156.5399887732,21807.8579649852,-54158.5138054851,1,0,0,0
20130416102004.daq,18,9,1500.78333333333,1,0,right,1.40031301404139,323.043350219727,12,-0.000621010259086661,50.9808235168457,22.5180074276868,6.89936447143555,0,6.69753360748291,3.33129412768123,21816.8029361894,-54159.038107566,21815.3224003778,-54161.0059409263,21813.8418645661,-54162.9737742866,1,0,0,0
20130416102004.daq,18,9,1500.88333333333,1,0,right,1.4872505875926,322.779708862305,12,-0.000646606988470323,50.8741073608398,29.9869480602647,7.64642953872681,0,5.19784116744995,3.49522132276344,21822.7709385501,-54163.5237615929,21821.2813636365,-54165.4847615929,21819.7917887228,-54167.4457615929,1,0,0,0
20130416102004.daq,18,9,1500.98333333333,1,0,right,1.4773522568683,322.486038208008,12,-0.000672285958921132,50.8109283447266,37.4433011423534,8.30560398101807,0,4.22019481658936,3.65872865082453,21828.7109755596,-54168.0269405847,21827.2113691119,-54169.9802800138,21825.7117626641,-54171.9336194429,1,0,0,0
20130416102004.daq,18,9,1501.08333333333,1,0,right,1.5042430272735,322.166152954102,12,-0.000698038827761406,50.7874870300293,44.893529345296,9.05266952514648,0,3.51780724525452,3.82166293029549,21834.6250414407,-54172.5552045551,21833.1145528277,-54174.5001412053,21831.6040642148,-54176.4450778556,1,0,0,0
20130416102004.daq,18,9,1501.18333333333,1,0,right,1.53808245262383,321.824325561523,12,-0.000723854032906622,50.7884254455566,52.34220351759,9.6678991317749,0,3.97340989112854,3.99025734185409,21840.5131889197,-54177.1160848657,21838.9911237389,-54179.0519753607,21837.4690585581,-54180.9878658557,1,0,0,0
20130416102004.daq,18,9,1501.28333333333,1,0,right,1.58491409854571,321.464050292969,12,-0.000749716350716004,50.8051376342773,59.7922755295294,10.151294708252,0,5.55852699279785,4.15177497636043,21846.3793667381,-54181.7093509891,21844.8451588683,-54183.6356325459,21843.3109509985,-54185.5619141026,1,0,0,0
20130416102004.daq,18,9,1501.38333333333,1,0,right,1.59602068033848,321.084747314453,12,-0.000775607100766506,50.8266487121582,67.2453428655135,10.458909034729,0,5.47310161590576,4.31852890485438,21852.2196353319,-54186.3467509618,21850.6727090247,-54188.2628337949,21849.1257827174,-54190.178916628,1,0,0,0
20130416102004.daq,18,9,1501.48333333333,1,0,right,1.57433016374853,320.689651489258,12,-0.00080150528883145,50.8459091186523,74.70131927084,10.7665243148804,0,4.44799566268921,4.48394167220051,21858.0320829794,-54191.0202588226,21856.4719807792,-54192.9256290093,21854.911878579,-54194.8309991959,1,0,0,0
20130416102004.daq,18,9,1501.58333333333,1,0,right,1.56668860771595,320.276641845703,12,-0.00082738859869841,50.8684272766113,82.1603549685678,11.1620292663574,0,1.72387230396271,4.64612005044697,21863.8185988001,-54195.7378135005,21862.2448026218,-54197.631888476,21860.6710064436,-54199.5259634516,1,0,0,0
20130416102004.daq,18,9,1501.68333333333,1,0,right,1.55306003444502,319.851119995117,12,-0.000853233672056149,50.8930282592773,89.6228668721742,11.3378095626831,0,-0.0320959649980068,4.80595442611962,21869.5714599278,-54200.4990650005,21867.9836404462,-54202.3813996459,21866.3958209646,-54204.2637342913,1,0,0,0
20130416102004.daq,18,9,1501.78333333333,1,0,right,1.54941565802585,319.420120239258,12,-0.000879015817384592,50.9182510375977,97.0890402195655,11.2499198913574,0,-0.12701328098774,4.95422626129047,21875.2947069299,-54205.2996571713,21873.6927728979,-54207.1699945153,21872.0908388658,-54209.0403318593,1,0,0,0
20130416102004.daq,18,9,1501.88333333333,1,0,right,1.46194764610885,318.986968994141,12,-0.000904709566843167,50.9437103271484,104.558936694521,11.2059745788574,0,-0.00362097984179854,5.09850860444831,21880.9844994722,-54210.1510958339,21879.3684717597,-54212.0092693608,21877.7524440473,-54213.8674428876,1,0,0,0
20130416102004.daq,18,9,1501.98333333333,1,0,right,1.33937192118799,318.553558349609,12,-0.000930287800251792,50.9692764282227,112.032577557649,11.2938642501831,0,-0.0700628459453583,5.22855059499345,21886.6408775511,-54215.0415411942,21885.0108401604,-54216.8874373256,21883.3808027696,-54218.7333334571,1,0,0,0
20130416102004.daq,18,9,1502.08333333333,1,0,right,1.23750584557087,318.11247253418,12,-0.000955724339019601,50.9946403503418,119.509956701237,11.7333145141602,0,-0.0226043034344912,5.34786116402605,21892.2617180276,-54219.9831731902,21890.617518633,-54221.8164660676,21888.9733192384,-54223.649758945,1,0,0,0
20130416102004.daq,18,9,1502.18333333333,1,0,right,1.12860006448778,317.655288696289,12,-0.00098099531008699,51.0197334289551,126.991040089561,12.3924894332886,0,-0.0131126418709755,5.45054592727243,21897.8468129228,-54224.9686978366,21896.1880375166,-54226.7888128262,21894.5292621104,-54228.6089278158,1,0,0,0
20130416102004.daq,18,9,1502.28333333333,1,0,right,0.937399959025868,317.178680419922,12,-0.00100607508754976,51.0443382263184,134.47576753085,12.8758840560913,0,-0.0131126418709755,5.53464947164406,21903.3941060478,-54230.0022169763,21901.720247791,-54231.8084708232,21900.0463895342,-54233.6147246702,1,0,0,0
20130416102004.daq,18,9,1502.38333333333,1,0,right,0.833734107200485,316.677276611328,12,-0.00103093477348225,51.0683555603027,141.964057898978,13.6668939590454,0,0.0058709136210382,5.59588524077047,21908.9053895602,-54235.0840491169,21907.2157888054,-54236.8755858072,21905.5261880506,-54238.6671224975,1,0,0,0
20130416102004.daq,18,9,1502.48333333333,1,0,right,0.686546549388595,316.145217895508,12,-0.00105554185191573,51.0916175842285,149.455816640155,14.6776294708252,0,-0.0320959649980068,5.64136124496622,21914.3726646256,-54240.218443236,21912.6665004334,-54241.9942129768,21910.9603362411,-54243.7699827177,1,0,0,0
20130416102004.daq,18,9,1502.58333333333,1,0,right,0.531770336401223,315.578659057617,12,-0.00107986021179447,51.114086151123,156.950934746987,15.7323093414307,0,-0.0510795190930367,5.66206969267472,21919.7996871596,-54245.4056111813,21918.0760472918,-54247.1644232888,21916.352407424,-54248.9232353964,1,0,0,0
20130416102004.daq,18,9,1502.68333333333,1,0,right,0.369959535305213,314.974227905273,12,-0.00110384933956989,51.1339454650879,164.44920753935,16.6990985870361,0,-0.0795547366142273,5.65923308750044,21925.1784943631,-54250.6457294745,21923.4363964882,-54252.3862608352,21921.6942986132,-54254.1267921959,1,0,0,0
20130416102004.daq,18,9,1502.78333333333,1,0,right,0.296399898862887,314.343734741211,12,-0.00112746272176787,51.1524848937988,171.950251766422,17.2703838348389,0,-0.0510795190930367,5.64193700725301,21930.5054274335,-54255.94195134,21928.7442822979,-54257.663207345,21926.9831371623,-54259.38446335,1,0,0,0
